,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
127,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice","Hector Berlioz, Swedish Radio Symphony Orchestra, Daniel Harding",Berlioz: Symphonie Fantastique - Rameau: Suite de Hippolyte et Aricie,431787,2016-08-26,"early modern classical, classical, orchestra, orchestral performance, radio symphony, french romanticism, nordic orchestra",False,44,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,4,spotify:track:1SHixA41Vy0TTlJJSX9Gbo,Classical
128,"The Hebrides, Op.26 (Fingal's Cave)","Felix Mendelssohn, Wiener Philharmoniker, Christoph von Dohnányi","Mendelssohn: Violin Concerto; Symphony No.4 - ""Italian""; Hebrides Overture",616187,2011-01-01,"early romantic era, classical, orchestra, austrian orchestra, german romanticism, classical performance",False,43,0.219,0.154,11,-18.17,0,0.0389,0.841,0.855,0.164,0.108,123.625,4,spotify:track:3Hcn3NlLeDU4uQf0qJaaMt,Classical
129,Etude No. 2,Philip Glass,Etudes for Piano Vol 1 No. 1-10,295560,2001-05-01,"american contemporary classical, minimalism, compositional ambient, classical, contemporary classical",False,52,0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,4,spotify:track:5bi8ryL6gy6a1BRXOf43y9,Classical
130,"Die Zauberflöte, K.620 : Der Hölle Rache...Morden soll ich?","Wolfgang Amadeus Mozart, Cristina Deutekom, Gerhard Stolze, Martti Talvela, Pilar Lorengar, Sir Georg Solti, Wiener Philharmoniker",Best of Opera,248760,2016-03-14,"classical tenor, spanish classical, classical, orchestra, orchestral performance, classical soprano, classical era, austrian orchestra, classical bass, classical performance",False,2,0.37,0.286,5,-16.0,1,0.229,0.868,5.68e-05,0.32,0.187,70.985,4,spotify:track:70Ax2DEt8sLsd0wplW4Jie,Classical
131,"The Mausoleum at Halicarnassus - From ""Seven Wonders"" Suite","Stuart Mitchell, Czech National Symphony Orchestra, Paul Bateman","The Mausoleum at Halicarnassus (From ""Seven Wonders"" Suite)",463582,2015-03-30,,False,39,0.0854,0.0411,11,-27.974,0,0.0427,0.948,0.768,0.0802,0.0526,74.814,4,spotify:track:1ald8DqzpfzDTKo8tvYfkN,Classical
132,"Symphony No. 104 in D Major, Hob.I:104 ""London"": 4. Finale (Spiritoso) - Live","Franz Joseph Haydn, Australian Chamber Orchestra, Richard Tognetti",Haydn – Mozart,381467,2019-08-30,"violin, classical, chamber orchestra, orchestral performance, classical era",False,44,0.461,0.175,2,-17.217,1,0.037,0.848,0.762,0.0985,0.358,73.559,4,spotify:track:4TYZpMB5tGOdlMmnS2pB2m,Classical
133,"Prelude & Fughetta in G Major, BWV 902: 1. Prelude","Johann Sebastian Bach, Víkingur Ólafsson",Johann Sebastian Bach,206427,2018-09-07,"compositional ambient, early music, classical, german baroque, nordic classical piano, baroque, classical piano",False,47,0.38,0.254,2,-24.967,1,0.0365,0.992,0.926,0.117,0.805,101.1,4,spotify:track:0nrCOJpS3gpwLvoANVZEeJ,Classical
134,3 Pieces for cello and piano: No. 1. Modere,"Nadia Boulanger, Nicolas Altstaedt, José Gallardo","Altstaedt, Nicolas - French Cello Sonatas",157067,2010-02-23,"early modern classical, neoclassicism, classical cello",False,49,0.164,0.0185,3,-30.778,0,0.0412,0.988,0.888,0.0801,0.078,86.65,4,spotify:track:5a0nC0tGDJBpGMZu3PeekY,Classical
135,"Symphony No.25 in G minor, K.183: 1. Allegro con brio","Wolfgang Amadeus Mozart, Academy of St. Martin in the Fields, Sir Neville Marriner","Mozart: Symphony No. 40, 41 & 25",461000,2008-01-01,"classical, chamber orchestra, orchestral performance, classical era, british orchestra, classical performance",False,35,0.441,0.176,7,-15.719,0,0.0376,0.989,0.888,0.108,0.325,79.599,4,spotify:track:1opln0FV3xQdUJxt9bWhgB,Classical
136,"Messiah, HWV 56, Pt. 2 Scene 7: No. 44, Hallelujah (Chorus)","George Frideric Handel, London Philharmonic Choir, David Parry, London Philharmonic Orchestra",The 50 Greatest Pieces of Classical Music,212173,2009-11-23,"early music, classical, german baroque, orchestra, baroque, british choir, british orchestra, english baroque",False,43,0.477,0.405,2,-11.441,1,0.0294,0.958,0.226,0.269,0.492,112.235,4,spotify:track:1HaSM9ypKF8yVu6M0jojEx,Classical
137,"Nonet in E-Flat Major, Op. 38: III. Scherzo. Vivace","Louise Farrenc, Consortium Classicum",Farrenc: Nonet - Clarinet Trio,307893,2010-10-26,"early romantic era, chamber ensemble, french romanticism, chamber orchestra",False,44,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,4,spotify:track:2z7iDr3N4NbW4VmwpQWbTS,Classical
138,"Kinderszenen, Op. 15: VII. Träumerei","Robert Schumann, Ivan Moravec, Václav Neumann, Czech Philharmonic Orchestra","Schumann: Piano Concerto, Franck: Symphonic Variations",186200,2002-10-12,"early romantic era, classical, orchestra, german romanticism, classical performance, classical piano",False,0,0.453,0.00715,5,-33.859,1,0.0709,0.995,0.931,0.0647,0.257,135.407,3,spotify:track:50VVlZROGaROAwNqAMxA6B,Classical
139,"Violin Concerto In D Major, Op.35: 3. Finale: Allegro assai vivace","Erich Wolfgang Korngold, Anne-Sophie Mutter, London Symphony Orchestra, André Previn",Tchaikovsky / Korngold: Violin Concertos,424653,2004-01-01,"violin, early modern classical, classic soundtrack, classical, orchestra, orchestral performance, british orchestra, classical performance",False,42,0.405,0.318,9,-17.14,1,0.0565,0.938,0.723,0.284,0.342,151.434,4,spotify:track:7hOLwSaTSkrqxSMzj4bXI1,Classical
140,Just (After Song of Songs),"David Lang, Trio Mediæval, Agnès Vesterman, Garth Knox, Sylvain Lemêtre",Just (After the Song of Songs),767342,2015-04-05,"vocal ensemble, viola, early music choir, american 21st century classical, choral, post-minimalism, 21st century classical, classical performance",False,45,0.29,0.0662,7,-22.708,1,0.0434,0.847,3.89e-06,0.159,0.0726,143.825,3,spotify:track:6fcJCdlx1AOBFCD1lIJcrf,Classical
141,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,"Johann Sebastian Bach, Freiburger Barockorchester, Gottfried Von Der Goltz",Bach: Violin Concertos,453507,2013-03-25,"historically informed performance, baroque violin, barockinterpreten, early music, classical, german baroque, baroque, baroque ensemble, choral, classical performance",False,51,0.441,0.319,3,-13.99,1,0.0392,0.829,0.0,0.0765,0.671,99.419,4,spotify:track:3nxaPqAOxUxkLhIhbvmv4t,Classical
142,The Lamb,"John Tavener, 12 Ensemble",Tavener: The Lamb,236827,2019-08-09,"british contemporary classical, minimalism, anglican liturgy, string orchestra",False,43,0.0874,0.0474,4,-23.13,0,0.0532,0.924,0.768,0.149,0.0331,72.393,3,spotify:track:7wvy3ROg2vEJyWgjDvMD8m,Classical
143,3 Gymnopédies: No.1 Lent et douloureux,"Erik Satie, Jean-Yves Thibaudet",Satie: The Magic of Satie,219760,2002-01-01,"early modern classical, post-romantic era, early avant garde, soundtrack, classical, french classical piano, impressionism, classical piano",False,53,0.59,0.00399,7,-36.497,1,0.242,0.996,0.946,0.0683,0.182,74.381,3,spotify:track:7kTVe6XhIveidvkt8nb7jK,Classical
144,"Prélude à l'après-midi d'un faune, L.86","Claude Debussy, Timothy Hutchins, Orchestre Symphonique de Montréal, Charles Dutoit",Debussy: La Mer; Jeux; Prélude à l'après-midi d'un faune; Le Martyre de Saint Sébastien (Symphonic Fragments),644333,1989-01-01,"post-romantic era, classical, orchestra, impressionism, orchestral performance, classical performance, classical flute",False,0,0.102,0.0259,8,-30.196,0,0.0444,0.964,0.864,0.0972,0.0319,90.128,4,spotify:track:1oMtwEc8xjDTNarCsMlI8B,Classical
145,Finding the Pattern,Jessica Curry,Everybody's Gone to the Rapture (Original Soundtrack),240120,2015-08-07,"video game music, epicore, soundtrack, scorecore, indie game soundtrack",False,52,0.146,0.154,5,-16.92,1,0.0449,0.808,0.648,0.124,0.0383,143.625,4,spotify:track:4u2qyRFTBYm3Se02t0Ki7d,Classical
146,"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile","Franz Joseph Haydn, Kodály Quartet",Haydn: String Quartets Nos. 61-63,462627,1988-10-06,"hungarian classical performance, classical, string quartet, classical era, classical performance",False,48,0.159,0.0401,7,-27.516,1,0.0446,0.984,0.76,0.156,0.106,106.239,4,spotify:track:67TCAXIe154ZGDNaWceqxC,Classical
147,Les Baricades Mistérieuses (6e ordre),"François Couperin, Alexandre Tharaud",Couperin: Tic Toc Choc,100347,2007-11-06,"early music, classical, french classical piano, baroque, french baroque, classical performance, classical piano",False,48,0.191,0.0946,10,-25.59,1,0.0365,0.99,0.933,0.101,0.348,110.502,4,spotify:track:1Q9JMojxHHF6JbEJAKJLgj,Classical
148,The Promise,Michael Nyman,The Piano: Music From The Motion Picture,256493,1993-01-01,"british soundtrack, minimalism, bow pop, compositional ambient, soundtrack, post-minimalism, british contemporary classical",False,55,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,4,spotify:track:53ann6bENp7BF8uklrzQAp,Classical
149,Adagio For Strings And Organ In G Minor,"Tomaso Albinoni, Berliner Philharmoniker, Herbert von Karajan, David Bell, Leon Spierer",Albinoni: Adagio in G minor / Pachelbel: Canon,708933,1984-01-01,"italian opera, german orchestra, italian baroque, early music, classical, orchestra, baroque, orchestral performance, harpsichord, classical performance",False,52,0.0781,0.0462,0,-23.246,0,0.0365,0.559,0.863,0.188,0.0343,81.291,4,spotify:track:7bvuOKIFqMyRSkLozmaoRg,Classical
150,"Symphony No. 4 in E-Flat Major, WAB 104, ""Romantic"": I. Bewegt, nicht zu schnell - Live","Anton Bruckner, Günter Wand",Anton Bruckner: Symphonie Nr. 4,1150160,1998-07-13,"late romantic era, orchestral performance, classical performance, classical",False,43,0.0704,0.0657,8,-19.466,1,0.0387,0.948,0.874,0.108,0.0361,61.017,4,spotify:track:36ArELybUeOgq9TCjrMsIb,Classical
151,"Rigoletto / Act 3: ""La donna è mobile""","Giuseppe Verdi, Luciano Pavarotti, London Symphony Orchestra, Richard Bonynge",Pavarotti (Music from the Motion Picture),143573,2019-06-07,"italian opera, late romantic era, classical tenor, operatic pop, italian romanticism, canzone napoletana, classical, orchestra, opera, british orchestra, italian tenor, classical performance",False,0,0.36,0.196,6,-13.706,1,0.037,0.961,6.05e-06,0.0911,0.401,118.233,5,spotify:track:30CNRidKfNGwImhmvHpUS0,Classical
152,Tchaikovsky : 1812 Overture Op.49,"Pyotr Ilyich Tchaikovsky, Daniel Barenboim, Chicago Symphony Orchestra",Tchaikovsky : Symphony No.5 & 1812 Overture,905667,1996-01-01,"late romantic era, russian romanticism, american orchestra, classical, israeli classical piano, orchestra, orchestral performance, classical performance",False,51,0.173,0.182,3,-18.848,1,0.0437,0.886,0.894,0.224,0.0781,70.831,4,spotify:track:6mhQ7eOHaV0ur2ooKTavW1,Classical
153,"Saxophone Concerto, Op. 59, ""Cyber-bird"": I. Bird in Colors: Allegro","Takashi Yoshimatsu, Nobuya Sugawa, BBC Philharmonic, Sachio Fujioka","Yoshimatsu: Saxophone Concerto, ""Cyber-Bird"" / Symphony No. 3",527400,1999-06-01,"classic soundtrack, orchestra, radio symphony, japanese classical, british orchestra, japanese concert band, classical saxophone, classical performance",False,42,0.202,0.194,5,-21.568,1,0.0578,0.953,0.647,0.0704,0.115,85.882,4,spotify:track:6kVOTiQy4yzZedH2o6xBjl,Classical
154,"Nocturne No.1 in B flat minor, Op.9 No.1","Frédéric Chopin, Nelson Freire",Chopin: The Nocturnes,334053,2010-03-01,"early romantic era, polish classical, classical, brazilian classical piano, classical piano",False,52,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,4,spotify:track:1EGFCxKCQ3isMnlPzEW8G1,Classical
155,"Kol Nidrei - Adagio For Cello, Opus 47","Max Bruch, Alisa Weilerstein, Staatskapelle Berlin, Daniel Barenboim",Elgar & Carter Cello Concertos,649200,2012-01-01,"late romantic era, german orchestra, classical, orchestra, israeli classical piano, orchestral performance, classical cello, german romanticism, classical performance",False,40,0.11,0.128,2,-21.281,1,0.0458,0.979,0.871,0.368,0.0398,81.059,3,spotify:track:0iEIVX3DPGPX3ESUEXNsQv,Classical
156,Time,Hans Zimmer,Inception (Music From The Motion Picture),275547,2010-07-09,"soundtrack, german soundtrack",False,71,0.221,0.0879,7,-16.996,1,0.0381,0.155,0.698,0.0869,0.0401,126.622,4,spotify:track:6ZFbXIJkuI1dVNWvzJzown,Classical
157,"Young Birches, Op. 128, No. 2","Amy Beach, Joanne Polk","Beach: Variations on Balkan Themes Op. 60, Maria Funerale, Cadenza, Scottish Legend Op. 54 No. 1, etc.",159320,2008-04-07,"american classical piano, post-romantic era, classical piano, american romanticism",False,52,0.24,0.0834,6,-29.545,0,0.0499,0.978,0.944,0.0804,0.188,169.621,4,spotify:track:4VVEfBXep7FdOt524jkfLF,Classical
158,Amor dormiglione,"Barbara Strozzi, Constantinople, Suzie LeBlanc",Metamorfosi - Baroque Impressions,235822,2014-10-28,"historically informed performance, arab folk, italian baroque, baroque, classical soprano, classical performance",False,41,0.513,0.273,9,-9.454,1,0.0368,0.966,2.79e-06,0.12,0.263,106.304,4,spotify:track:0LhfRUyZlLu075THebL8Sa,Classical
159,"Vaughan Williams: Job, Scene 9: Epilogue","Ralph Vaughan Williams, Andrew Davis, BBC Symphony Orchestra",Walton : Belshazzar's Feast & Vaughan Williams : Job (Apex),208067,1998-01-01,"early modern classical, post-romantic era, classical, orchestra, theme, orchestral performance, choral, british orchestra, classical performance",False,46,0.129,0.00212,7,-43.738,0,0.0417,0.866,0.662,0.082,0.039,99.253,3,spotify:track:1CDEWKmyRTPWWa7uIKVSU4,Classical
160,String Quartet No. 1 'Kreutzer Sonata': String Quartet No. 1 'Kreutzer Sonata': I. Adagio. Con moto,"Leoš Janáček, Jerusalem Quartet",Smetana & Janáček: String Quartets,266733,2014-01-13,"early modern classical, post-romantic era, string quartet, czech classical, classical performance",False,46,0.194,0.101,11,-21.772,1,0.048,0.931,0.714,0.221,0.074,91.74,3,spotify:track:5UUNrbwbYIkNshq22NNKrX,Classical
161,"Tchaikovsky: The Nutcracker - Ballet, Op. 71, Act 1: No. 2 March","Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Sir Simon Rattle",Tchaikovsky: The Nutcracker,145613,2010-10-11,"late romantic era, russian romanticism, german orchestra, classical, orchestra, orchestral performance, classical performance",False,50,0.442,0.116,4,-23.172,0,0.0412,0.977,0.868,0.0862,0.511,151.064,4,spotify:track:06am46cX3Z6YlSsg0TyVHA,Classical
162,"Scottish Fantasy for Violin and Orchestra, Op. 46: I. Introduction: Grave, Adagio cantabile","Max Bruch, Joshua Bell, Academy of St. Martin in the Fields","Bruch: Scottish Fantasy, Op. 46 / Violin Concerto No. 1 in G Minor, Op. 26",530280,2018-06-22,"late romantic era, violin, bow pop, classical, chamber orchestra, british orchestra, german romanticism, classical performance",False,45,0.106,0.227,3,-15.286,1,0.0462,0.877,0.738,0.112,0.0391,59.94,4,spotify:track:1t4F79zRBJTwZAzmbO1LI0,Classical
163,"Tahiti Trot, Op. 16 (After V. Youmans's ""Tea for Two"")","Dmitri Shostakovich, Russian State Symphony Orchestra, Dmitry Yablonsky",Shostakovich: Orchestral Works,249640,2002-04-15,"russian modern classical, compositional ambient, russian orchestra, classical, orchestra",False,45,0.291,0.0981,8,-23.156,1,0.0398,0.95,0.865,0.275,0.194,138.168,4,spotify:track:1uARLLfeQPlBf1jSN4P0yK,Classical
164,"Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 3. Allegro","Antonio Vivaldi, James Tyler, Robin Jeffrey, The English Concert, Trevor Pinnock","Vivaldi: Concerti ""Alla Rustica""",230507,1986-01-01,"historically informed performance, italian baroque, early music, classical, choral, baroque, orchestral performance, british choir, baroque ensemble, harpsichord, british orchestra, classical performance",False,55,0.548,0.208,1,-21.278,1,0.0421,0.764,0.22,0.0929,0.79,144.352,3,spotify:track:4ZP3UMVksKg07IeeAjHkEy,Classical
165,L'Orfeo - Prologo: Toccata,"Claudio Monteverdi, New London Consort, Philip Pickett",Monteverdi: 1610 Vespers/Madrigals/Orfeo,87960,2002-01-01,"renaissance, historically informed performance, early music ensemble, italian baroque, early music, classical, baroque, madrigal, recorder, italian renaissance",False,42,0.619,0.342,2,-11.429,1,0.0349,0.466,0.0902,0.152,0.373,67.006,4,spotify:track:6iSPRXGvT2VGHb1Duf9PAw,Classical
166,"Songs from ""Friday Afternoons"", Op.7: Songs From Friday Afternoons, Op. 7: ""Cuckoo!""","Benjamin Britten, Choir Of Downside School, Purley, Viola Tunnard",Britten: A Ceremony of Carols; A Boy was Born; Psalm 150,100467,1993-01-01,"early modern classical, neoclassicism, british modern classical, classical",False,44,0.242,0.0221,1,-25.909,1,0.0421,0.992,5.17e-05,0.0816,0.0776,80.39,3,spotify:track:1sByLWxv4e3u3MntFKpdOr,Classical
167,The Firebird (L'oiseau De Feu) - Suite (1919): Finale,"Igor Stravinsky, Orchestre de l'Opéra Bastille, Myung-Whun Chung",Stravinsky: The Firebird (Ballet Suite),192453,2009-01-01,"korean classical performance, early modern classical, russian modern classical, french orchestra, classical, neoclassicism, orchestral performance, classical performance",False,47,0.123,0.225,4,-16.798,1,0.0351,0.73,0.509,0.0658,0.055,78.132,3,spotify:track:0mTUTkFQ2MxmUHFL8EdfeR,Classical
168,"Holberg Suite, Op. 40: 1. Präludium (Allegro vivace)","Edvard Grieg, Gothenburg Symphony Orchestra, Neeme Järvi",Grieg: Holberg Suite; Lyric Suite,179893,2013-01-01,"late romantic era, norwegian classical, classical clarinet, classical, orchestra, orchestral performance, nordic orchestra, classical performance",False,41,0.237,0.0606,7,-22.569,1,0.0374,0.91,0.939,0.131,0.256,136.284,4,spotify:track:07xafomqQcYmFJbr4jpfHa,Classical
169,"Die Forelle, Op. 32, D. 550","Franz Schubert, Dietrich Fischer-Dieskau, Gerald Moore",Schubert: Lieder,119200,2003-01-01,"early romantic era, classical, art song, opera, classical era, choral, classical baritone, classical performance",False,44,0.514,0.0772,11,-21.076,1,0.0352,0.981,0.00306,0.0859,0.511,87.514,4,spotify:track:7lCqzDWT6GPECGp0TzMnR7,Classical
170,"Cello Concerto No. 1 in C Major, Hob.VIIb:1: III. Allegro molto","Franz Joseph Haydn, Steven Isserlis, Sir Roger Norrington",Haydn: Cello Concertos in C & D,424307,1998-01-06,"classical, orchestral performance, classical cello, classical era, classical performance",False,44,0.375,0.121,0,-23.44,1,0.0406,0.984,0.871,0.0984,0.453,147.398,4,spotify:track:0Gh45IbIKOG9IucFfrZqLT,Classical
171,Lohengrin: Prelude,"Richard Wagner, Slovak Philharmonic, Michael Halasz","Wagner, R.: Orchestral Highlights From Operas",596000,1988-10-06,"late romantic era, hungarian classical performance, classical, orchestra, german opera, german romanticism",False,47,0.0667,0.047,9,-25.426,1,0.0425,0.928,0.9,0.0652,0.0281,75.446,4,spotify:track:2x6mect1PKsrxXmsg2O23B,Classical
172,Carnival of the Animals: The Swan,"Camille Saint-Saëns, Isata Kanneh-Mason, Jeneba Kanneh-Mason, Sheku Kanneh-Mason",Saint-Saëns: Carnival of the Animals: The Swan,150147,2020-09-25,"late romantic era, classical, classical cello, british classical piano, french romanticism",False,51,0.213,0.0656,7,-24.81,1,0.0467,0.992,0.969,0.0699,0.0384,65.023,3,spotify:track:3U8Fx7zNTQrctytkj6Gqgd,Classical
173,Experience,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",In A Time Lapse,315427,2013-01-01,"violin, bow pop, string orchestra, compositional ambient, neo-classical, chamber orchestra, classical performance",False,78,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4,spotify:track:1BncfTJAWxrsxyT9culBrj,Classical
174,"6 Consolations, S. 172: No. 3 In D Flat Major (Lento, placido)","Franz Liszt, Daniel Barenboim",Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,254000,1992-01-01,"late romantic era, classical, israeli classical piano, orchestral performance, classical performance",False,60,0.368,0.00363,1,-36.759,1,0.035,0.993,0.922,0.137,0.085,69.363,3,spotify:track:1L4NadMj3Jj7YgGaikyhfr,Classical
175,"Nocturne No.1 In B Flat Minor, Op.9 No.1","Frédéric Chopin, Maurizio Pollini",Chopin: Nocturnes,286987,2005-01-01,"early romantic era, italian classical piano, polish classical, classical, classical performance, classical piano",False,59,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,4,spotify:track:2d6ml9Qkx8r4EjuUyrdpRV,Classical
176,"Nocturne No. 19 in E Minor, Op. 72, No. 1","Frédéric Chopin, Benjamin Grosvenor","Benjamin Grosvenor: Chopin, Liszt, Ravel",241987,2011-01-01,"early romantic era, polish classical, classical, british classical piano, classical piano",False,59,0.334,0.00732,4,-30.908,0,0.0355,0.991,0.952,0.0968,0.0964,60.171,4,spotify:track:64LTn5fTsPR0QLy7bVYl9w,Classical
177,"12 Etudes, Op.10: No.3 In E","Frédéric Chopin, Jan Lisiecki",Chopin: Études,234467,2013-01-01,"early romantic era, canadian classical piano, polish classical, classical, classical piano",False,39,0.392,0.0536,4,-23.399,1,0.0571,0.995,0.867,0.0808,0.0417,71.286,4,spotify:track:6YDgMoJ8ssOuKjQ6jiz4Kk,Classical
178,"Violin Concerto No.1 In A Minor, BWV 1041: 1. (Allegro moderato)","Johann Sebastian Bach, Daniel Lozakovich, Chamber Orchestra of the Bavarian Radio, Radoslaw Szulc, Olga Watts",J.S. Bach: Violin Concertos Nos. 1 & 2; Partita No. 2,235947,2018-06-08,"violin, early music, classical, german baroque, chamber orchestra, baroque",False,43,0.499,0.351,9,-11.509,0,0.0448,0.951,9.94e-05,0.118,0.616,90.664,4,spotify:track:28XMNc5If5BmJWYDU42gkw,Classical
179,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1","Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder","Recomposed By Max Richter: Vivaldi, The Four Seasons",151507,2014-01-01,"violin, compositional ambient, soundtrack, chamber orchestra, post-minimalism, classical performance",False,65,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,3,spotify:track:5xbuJuQsTVheVZvX2AJVIv,Classical
180,Full Moon (Arr. Lewin for Guitar),"Ludovico Einaudi, Miloš Karadaglić",Einaudi: Full Moon (Arr. Lewin for Guitar),216093,2021-04-16,"compositional ambient, neo-classical, classical guitar, bow pop",False,49,0.364,0.00799,8,-33.09,1,0.0395,0.978,0.894,0.109,0.0674,101.226,4,spotify:track:1eqyKmkcp7b2s1PU9fEZRS,Classical
181,"Cello Suite No.1 In G Major, BWV 1007: 1. Prélude","Johann Sebastian Bach, Pierre Fournier","Bach, J.S.: The Cello Suites (2 CDs)",169924,2007-01-01,"early music, classical, german baroque, baroque, classical cello, classical performance",False,0,0.205,0.129,7,-18.197,1,0.0595,0.968,0.946,0.101,0.296,136.871,4,spotify:track:7N2tmiKcG2bUgZkuRKXor4,Classical
182,"Ave Maria, S. 558 (after Schubert, D. 839)","Franz Liszt, Benjamin Grosvenor","Liszt: Ave Maria, S. 558 (after Schubert, D. 839)",328000,2021-01-08,"late romantic era, british classical piano, classical, classical piano",False,51,0.335,0.0287,10,-27.4,1,0.041,0.991,0.888,0.0874,0.0371,67.446,4,spotify:track:6mfmrVSe5Cm7cvsNwW6uJk,Classical
183,"24 Caprices For Violin, Op.1, MS. 25: No. 24 In A Minor","Niccolò Paganini, Salvatore Accardo",Paganini: Diabolus in Musica,270000,1996-01-01,"early romantic era, violin, italian violin, italian romanticism, classical",False,0,0.438,0.0825,9,-21.686,0,0.0695,0.983,0.0749,0.0461,0.37,106.275,5,spotify:track:1seJCRhM5PqQ5xGebh0iQ0,Classical
184,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"": 1. Adagio sostenuto","Ludwig van Beethoven, Daniel Barenboim","Beethoven: ""Moonlight"" Sonata – The Works",397773,2012-01-01,"early romantic era, classical, israeli classical piano, orchestral performance, classical era, german romanticism, classical performance",False,34,0.267,0.0024,1,-42.261,0,0.0531,0.995,0.897,0.0942,0.267,71.428,4,spotify:track:0kckvKwPBjQuVLgwGnICAv,Classical
185,"12 Violin Concertos, Op.8 ""Il cimento dell'armonia e dell' invenzione"" / Concerto No. 3 in F Major for solo violin, ""L'Autunno"" - RV293: 1. Allegro","Antonio Vivaldi, Janine Jansen, Candida Thompson, Henk Rubingh, Julian Rachlin, Maarten Jansen, Stacey Watton, Liz Kenny, Jan Jansen",Vivaldi: The Four Seasons,301720,2004-08-01,"violin, italian baroque, early music, classical, baroque, classical performance",False,0,0.463,0.155,5,-17.164,1,0.044,0.877,0.261,0.105,0.222,122.437,4,spotify:track:0U69ZvJfshKs1OVIyW1E7B,Classical
186,"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59","Ludwig van Beethoven, Lang Lang","Beethoven: Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",203656,2019-01-18,"early romantic era, classical performance, chinese classical piano, classical, classical era, german romanticism, chinese classical performance, classical piano",False,62,0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,5,spotify:track:0H2VhGUC3P3hvwz8rdGIpC,Classical
187,Canon and Gigue in D major - arr. Max Seiffert: 1. Canon,"Johann Pachelbel, Berliner Philharmoniker, Herbert von Karajan, Frank Maus",Herbert von Karajan - Adagio,310000,1994-01-01,"german orchestra, classical, german baroque, orchestra, baroque, orchestral performance, classical performance",False,0,0.28,0.104,2,-19.802,1,0.0336,0.935,0.866,0.362,0.176,92.628,4,spotify:track:5qVqMPQdfFywNQIOP7Ncdz,Classical
188,"Le Carnaval des Animaux, R. 125: 7. Aquarium","Camille Saint-Saëns, Pascal Rogé, Cristina Ortiz, London Sinfonietta, Charles Dutoit",Essential Saint-Saëns,150733,1995-01-01,"late romantic era, avant-garde, classical, french classical piano, chamber orchestra, orchestral performance, brazilian classical piano, british orchestra, french romanticism, classical performance, classical piano",False,35,0.191,0.0317,9,-35.616,0,0.0407,0.984,0.888,0.0974,0.142,135.974,3,spotify:track:1mlLOJXeUrwviYpUHYeZE8,Classical
189,Sometimes I Feel Like a Motherless Child,"Samuel Coleridge-Taylor, Isata Kanneh-Mason",Coleridge-Taylor: Sometimes I Feel Like a Motherless Child,241187,2021-05-21,"early modern classical, post-romantic era, light music, victorian britain, british classical piano",False,38,0.379,0.075,0,-20.328,1,0.0408,0.992,0.913,0.106,0.0353,68.232,3,spotify:track:0OrZXWjGgGUuoIoqnLvtJN,Classical
190,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyres","Richard Wagner, Wiener Philharmoniker, Sir Georg Solti",Wagner: Der Ring des Nibelungen (orchestral excerpts),183667,1983-01-01,"late romantic era, classical, orchestra, orchestral performance, austrian orchestra, german opera, german romanticism, classical performance",False,0,0.235,0.365,7,-13.864,1,0.0356,0.927,0.907,0.17,0.126,91.187,3,spotify:track:7KrdT8Zk0WGeyNtaCwQR08,Classical
191,Hallelujah (Arr. Cello & Strings),"Leonard Cohen, Sheku Kanneh-Mason, Didier Osindero, Alinka Rowe, Yong Jun Lee",Sheku Kanneh-Mason,206520,2017-02-10,"permanent wave, singer-songwriter, folk rock, melancholia, classical cello, canadian singer-songwriter",False,0,0.166,0.0551,9,-19.494,0,0.052,0.976,0.635,0.119,0.143,176.616,3,spotify:track:3QPPP2YozZ5xmMmpDB3c9n,Classical
