,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
163,Leave Me Alone,NF,The Search,308652,2019-07-26,"hip hop, pop rap, rap",False,69,0.722,0.741,1,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,4,spotify:track:3EtyEzMpfKSaoVhPunvbRV,Hip-Hop-Rap
164,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Scary Hours 2,194090,2021-03-05,"atl trap, canadian pop, rap, hip hop, canadian hip hop, toronto rap, atl hip hop, pop rap, trap",False,61,0.588,0.412,7,-7.397,0,0.329,0.0574,7.96e-06,0.114,0.121,136.068,4,spotify:track:6ZoZ4KGIDD23DohdVk0Ybw,Hip-Hop-Rap
165,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,175721,2019-10-04,"slap house, rap",True,86,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,spotify:track:3eekarcy7kvN4yt5ZFzltW,Hip-Hop-Rap
166,Goodbyes (Feat. Young Thug),"Post Malone, Young Thug",Goodbyes (Feat. Young Thug),174960,2019-07-05,"atl trap, gangster rap, melodic rap, rap, dfw rap, hip hop, atl hip hop, pop rap, trap",True,3,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,4,spotify:track:6vBdBCoOhKHiYDDOcorfNo,Hip-Hop-Rap
167,Faucet Failure,Ski Mask The Slump God,STOKELEY,145627,2018-11-30,"underground hip hop, miami hip hop, rap",True,77,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,4,spotify:track:1ThmUihH9dF8EV08ku5AXN,Hip-Hop-Rap
168,Bad Dream,Jutes,Bad Dream,145400,2020-08-13,"emo rap, trap soul, sad rap",True,50,0.77,0.648,9,-5.675,1,0.0323,0.251,4.3e-06,0.132,0.417,99.988,4,spotify:track:71staqCBFArNBB1O7Sw3J8,Hip-Hop-Rap
169,Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,"Kanye West, DaBaby, 2 Chainz",Nah Nah Nah (feat. DaBaby & 2 Chainz) [Remix],191353,2020-11-13,"gangster rap, north carolina hip hop, southern hip hop, rap, hip hop, chicago rap, atl hip hop, pop rap, trap",False,68,0.733,0.743,2,-5.045,1,0.371,0.00494,0.0,0.261,0.623,150.024,4,spotify:track:20m8ZHA6Jevqo1xnhQffQu,Hip-Hop-Rap
170,Cold World,Eric Reprid,Cold World,179994,2020-09-16,"asian american hip hop, bc underground hip hop",True,63,0.815,0.711,0,-4.278,1,0.108,0.496,0.0,0.109,0.336,130.102,4,spotify:track:4ak6aB6Lar1U9swfCVTSVv,Hip-Hop-Rap
171,COOLER THAN A BITCH (feat. Roddy Ricch),"Gunna, Roddy Ricch",WUNNA,197000,2020-05-22,"melodic rap, rap, hip hop, atl hip hop, trap",True,69,0.837,0.586,11,-8.521,0,0.0807,0.281,0.0,0.134,0.618,117.066,4,spotify:track:5LHHKZOwV8XW4LJP2C64mw,Hip-Hop-Rap
172,Out Of Love (feat. Internet Money),"Lil Tecca, Internet Money",Out Of Love,153597,2020-04-17,"melodic rap, trap, pop rap, rap",True,13,0.732,0.654,7,-6.136,0,0.045,0.102,0.0,0.215,0.369,138.049,4,spotify:track:7rTzrRdc5UbvLr0gwI1J3E,Hip-Hop-Rap
173,Whip A Tesla,"Yung Gravy, bbno$",Sensational,153733,2019-05-31,"vapor trap, meme rap, canadian hip hop, dark trap, pop rap, minnesota hip hop",True,69,0.814,0.527,9,-7.001,0,0.328,0.179,0.000512,0.0767,0.54,170.063,4,spotify:track:6nsyYPCDUSacgXci9mvWln,Hip-Hop-Rap
174,Bent,Clairmont The Second,It's Not How It Sounds,167742,2020-07-10,"canadian hip hop, canadian trap, toronto rap, indie hip hop",True,42,0.705,0.518,7,-8.71,1,0.354,0.0322,0.0,0.0829,0.467,92.617,4,spotify:track:2R6boTPovvOB6wXd2b2o6q,Hip-Hop-Rap
175,Only You Freestyle,"Headie One, Drake",Only You Freestyle,248937,2020-07-20,"canadian pop, rap, hip hop, canadian hip hop, toronto rap, uk hip hop, pop rap",True,69,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,4,spotify:track:4OENnoidV0h8gJV6bhrw7r,Hip-Hop-Rap
176,Prospect (ft. Lil Baby),"iann dior, Lil Baby",I'm Gone,226314,2020-06-12,"atl trap, melodic rap, rap, atl hip hop, pop rap, trap",True,70,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,4,spotify:track:4iHSE5R1U8jf84tRn52xRt,Hip-Hop-Rap
177,Somebody,"Internet Money, Lil Tecca, A Boogie Wit da Hoodie",Somebody,174333,2019-10-11,"melodic rap, pop rap, trap, rap",True,67,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,4,spotify:track:735RSTb2xbtWbDtKD9XDYi,Hip-Hop-Rap
178,ADHD,Joyner Lucas,ADHD,205803,2019-09-12,"hip hop, pop rap, boston hip hop, rap",True,58,0.574,0.788,10,-6.778,1,0.0638,0.0156,0.0,0.37,0.34,83.94,4,spotify:track:5L0X8T8HNaUAIYw1oofg1M,Hip-Hop-Rap
179,LOVE (feat. Trippie Redd),"Shordie Shordie, Murda Beatz, Trippie Redd",Memory Lane,255093,2021-02-26,"canadian trap, melodic rap, rap, vapor trap, canadian hip hop, cali rap, baltimore hip hop, trap",True,54,0.759,0.613,6,-6.167,0,0.0459,0.023,0.0,0.106,0.482,129.011,4,spotify:track:19FE7YCq8xxijzQNqFnGAd,Hip-Hop-Rap
180,High Fashion (feat. Mustard),"Roddy Ricch, Mustard",Please Excuse Me for Being Antisocial,220487,2019-12-06,"melodic rap, southern hip hop, rap, hip hop, cali rap, pop rap, trap",True,78,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,4,spotify:track:07KXEDMj78x68D884wgVEm,Hip-Hop-Rap
181,iunno,"Yung Gravy, bbno$",iunno,157674,2019-11-29,"vapor trap, meme rap, canadian hip hop, dark trap, pop rap, minnesota hip hop",True,54,0.908,0.402,0,-11.701,0,0.261,0.241,0.0,0.066,0.569,86.005,4,spotify:track:02TmyBZCgcVihv9PVK9Mw2,Hip-Hop-Rap
182,Hopeless Romantic (feat. Swae Lee),"Wiz Khalifa, Swae Lee",Rolling Papers 2,226743,2018-07-13,"melodic rap, southern hip hop, rap, hip hop, pittsburgh rap, pop rap, trap",True,72,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,4,spotify:track:7IBSffWIu7P2MC7kMwy2FM,Hip-Hop-Rap
183,VULTURES,Boslen,VULTURES,152346,2020-04-22,"canadian hip hop, indie hip hop, bc underground hip hop",True,48,0.724,0.489,2,-6.762,1,0.0788,0.0179,4.64e-05,0.117,0.268,75.01,4,spotify:track:6x9q8zyUs4vOiZmKqbFkCl,Hip-Hop-Rap
184,Futsal Shuffle 2020,Lil Uzi Vert,Futsal Shuffle 2020,198913,2019-12-12,"rap, melodic rap, trap, philly rap",True,69,0.881,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.296,136.97,4,spotify:track:2Ec33AVlkTTq8BHFgBTdQs,Hip-Hop-Rap
185,Broke As Fuck,Cordae,The Lost Boy,196112,2019-07-26,"pop rap, rap, hip hop, underground hip hop, vapor trap, dmv rap, trap",True,64,0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,4,spotify:track:1faIb3PPSzEifCHUOJ691R,Hip-Hop-Rap
186,Still Trappin' (with King Von),"Lil Durk, King Von",The Voice,172185,2020-12-24,"chicago drill, southern hip hop, rap, hip hop, chicago rap, drill, trap",True,76,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,4,spotify:track:43BlKpJcSrC9AsJ3F1DKg9,Hip-Hop-Rap
187,You’re Mines Still (feat. Drake),"Yung Bleu, Drake",You’re Mines Still (feat. Drake),226220,2020-10-15,"canadian pop, rap, pop r&b, hip hop, r&b, canadian hip hop, toronto rap, alabama rap, pop rap, trap",True,78,0.575,0.609,5,-4.88,0,0.121,0.317,0.0,0.105,0.339,83.004,4,spotify:track:7E2C5rBLpCKwQlhJPVFBRS,Hip-Hop-Rap
188,UGLY (feat. Lil Baby),"Russ, Lil Baby",UGLY (feat. Lil Baby),194286,2021-01-08,"atl trap, rap, hawaiian hip hop, atl hip hop, pop rap, trap",True,68,0.713,0.663,1,-5.113,1,0.149,0.0641,0.0,0.324,0.787,104.99,4,spotify:track:0PJ4dXVkpNAtoOZsEjqktc,Hip-Hop-Rap
189,Slide Around,"Chance the Rapper, Lil Durk, Nicki Minaj",The Big Day,270992,2019-07-26,"chicago drill, southern hip hop, rap, hip hop, post-teen pop, dance pop, pop, hip pop, conscious hip hop, chicago rap, drill, queens hip hop, pop rap, trap",True,54,0.869,0.67,11,-5.505,0,0.215,0.0912,0.0,0.0955,0.49,162.999,4,spotify:track:0QBRshHeQLEThdj2TqxM9n,Hip-Hop-Rap
190,Opp Stoppa (feat. 21 Savage),"YBN Nahmir, 21 Savage",Opp Stoppa (feat. 21 Savage),135431,2021-01-22,"rap, vapor trap, atl hip hop, alabama rap, pop rap, viral rap, trap",True,77,0.829,0.343,2,-4.937,0,0.102,0.00734,0.0,0.179,0.312,78.035,4,spotify:track:59fFsGRwFiuhxKDPc1k6xW,Hip-Hop-Rap
191,Way Out (feat. Big Sean),"Jack Harlow, Big Sean",Thats What They All Say,168906,2020-12-11,"southern hip hop, rap, hip hop, detroit hip hop, kentucky hip hop, deep underground hip hop, pop rap, trap",True,74,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,4,spotify:track:57VeLYXrvNxe8Vs18K2M9W,Hip-Hop-Rap
192,SAD!,XXXTENTACION,?,166606,2018-03-16,"emo rap, miami hip hop",True,85,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,spotify:track:3ee8Jmje8o58CHK66QrVC2,Hip-Hop-Rap
193,All Facts (feat. Ty Dolla $ign),"G-Eazy, Ty Dolla $ign",B-Sides,180581,2019-08-22,"oakland hip hop, southern hip hop, rap, hip hop, r&b, pop, indie pop rap, trap soul, pop rap, trap",True,0,0.528,0.705,0,-4.767,0,0.352,0.0691,0.0,0.109,0.645,160.014,4,spotify:track:0L6w0YHzEYfmO8Pp0ibcin,Hip-Hop-Rap
194,Numb Numb Juice,ScHoolboy Q,Numb Numb Juice,114973,2019-03-14,"gangster rap, southern hip hop, rap, hip hop, underground hip hop, pop rap, trap",True,0,0.886,0.47,6,-7.756,0,0.458,0.00122,3.36e-05,0.121,0.184,156.997,4,spotify:track:4dTiQezDWmEOWcdCbWVWMp,Hip-Hop-Rap
195,Have Mercy,Cordae,Have Mercy,189400,2019-03-08,"pop rap, rap, hip hop, underground hip hop, vapor trap, dmv rap, trap",True,0,0.772,0.385,0,-8.037,0,0.324,0.0309,0.0,0.647,0.362,137.962,4,spotify:track:6fIMvZ2JA9kuQG8IuDgWMM,Hip-Hop-Rap
196,BEST ON EARTH (feat. BIA) - Bonus,"Russ, BIA",BEST ON EARTH (feat. BIA) [Bonus],160720,2019-10-18,"rap latina, rap, escape room, hawaiian hip hop, trap queen, pop rap",True,2,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,4,spotify:track:2Xo3rLHjXfdb4avN68aQyi,Hip-Hop-Rap
197,Sanguine Paradise,Lil Uzi Vert,Sanguine Paradise,243976,2019-04-09,"rap, melodic rap, trap, philly rap",True,75,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,4,spotify:track:3XiNC94b4Tq1xwv70sQJGN,Hip-Hop-Rap
198,Caroline,Aminé,Caroline,209747,2016-08-26,"portland hip hop, rap, hip hop, underground hip hop, pop rap",True,0,0.945,0.394,10,-8.571,1,0.492,0.303,0.0,0.131,0.743,120.058,4,spotify:track:5GFDrUTLGJix84sNhjCG0g,Hip-Hop-Rap
199,MIDDLE CHILD,J. Cole,MIDDLE CHILD,213594,2019-01-23,"north carolina hip hop, conscious hip hop, rap",True,82,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,4,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,Hip-Hop-Rap
200,Wolves (feat. Post Malone),"Big Sean, Post Malone",Detroit 2,199758,2020-09-04,"melodic rap, southern hip hop, rap, hip hop, dfw rap, detroit hip hop, pop rap, trap",True,81,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,4,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,Hip-Hop-Rap
201,Turks (with Gunna & ft. Travis Scott),"NAV, Gunna, Travis Scott",Good Intentions,161320,2020-05-08,"canadian trap, slap house, melodic rap, rap, hip hop, canadian hip hop, toronto rap, atl hip hop, pop rap, trap",True,69,0.894,0.618,7,-4.356,0,0.129,0.0808,0.0,0.558,0.379,119.1,4,spotify:track:7IMwEtpAiJanqF6vQteZN2,Hip-Hop-Rap
202,Same Niggas,"Shordie Shordie, Murda Beatz",Memory Lane,138680,2021-02-26,"canadian trap, vapor trap, canadian hip hop, cali rap, baltimore hip hop",True,54,0.616,0.672,1,-7.115,1,0.105,0.0532,0.0,0.351,0.913,155.086,4,spotify:track:5QKOme2dkvt6P3J0makF7b,Hip-Hop-Rap
203,Costa Rica,Bankrol Hayden,Costa Rica,114865,2020-01-10,"melodic rap, sad rap",True,2,0.888,0.516,11,-10.228,0,0.41,0.148,0.0,0.106,0.606,127.803,4,spotify:track:2iObjOsy2vpsariW4Y7hQg,Hip-Hop-Rap
204,Losses - Bonus,Lil Tjay,Losses (Bonus),195649,2020-10-30,"nyc rap, brooklyn drill, melodic rap",True,53,0.848,0.457,0,-10.118,1,0.293,0.153,0.0,0.115,0.227,100.018,4,spotify:track:3bAzFi7wGuOXJdgOYyFDSW,Hip-Hop-Rap
205,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)","Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie",Perfect Ten,174100,2019-06-28,"canadian trap, melodic rap, southern hip hop, rap, hip hop, canadian hip hop, cali rap, plugg, toronto rap, atl hip hop, pop rap, trap",True,73,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,4,spotify:track:2zjGJ0dChMR0KxBZS15aqo,Hip-Hop-Rap
206,Solitaires (feat. Travis Scott),"Future, Travis Scott",High Off Life,205666,2020-05-15,"slap house, southern hip hop, rap, atl hip hop, pop rap, trap",True,69,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,4,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,Hip-Hop-Rap
207,Gnat,Eminem,Music To Be Murdered By - Side B (Deluxe Edition),224656,2020-12-18,"hip hop, detroit hip hop, rap",True,72,0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,4,spotify:track:6cS9PmLky2NhLOhpIsUlow,Hip-Hop-Rap
208,RENT FREE,Russ,RENT FREE,150200,2019-09-13,"rap, pop rap, hawaiian hip hop",True,55,0.784,0.543,6,-9.769,1,0.272,0.0588,5.32e-05,0.255,0.451,108.982,4,spotify:track:6GefwzSnQkQoCnWJNs9IZR,Hip-Hop-Rap
209,It's A Vibe,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",Pretty Girls Like Trap Music,210200,2017-06-16,"gangster rap, alternative r&b, southern hip hop, rap, hip hop, post-teen pop, dance pop, r&b, pop, trap soul, urban contemporary, atl hip hop, pop rap, trap",True,74,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,4,spotify:track:6H0AwSQ20mo62jGlPGB8S6,Hip-Hop-Rap
210,Keanu Reeves,Logic,Keanu Reeves,225987,2019-01-18,"rap, hip hop, conscious hip hop, dmv rap, pop rap",True,0,0.71,0.888,2,-6.457,1,0.235,0.0591,0.0,0.134,0.816,170.193,4,spotify:track:25F6MWrnFBCXVnpN4n76EK,Hip-Hop-Rap
211,Shot Again,Roy Woods,Shot Again,155243,2020-01-31,"r&b, canadian hip hop, trap soul, canadian contemporary r&b, pop rap, trap",True,51,0.676,0.549,8,-8.318,1,0.19,0.00993,0.0,0.0955,0.157,181.913,4,spotify:track:7jHYiFS2lcQ76ukeHUciZK,Hip-Hop-Rap
212,OH NO,"KILLY, Y2K",OH NO,150857,2020-07-10,"canadian trap, melodic rap, vapor trap, underground hip hop, canadian hip hop, toronto rap, pop rap, trap",False,49,0.585,0.635,6,-9.494,1,0.0346,0.121,0.000425,0.0627,0.4,154.977,4,spotify:track:4CFWD1hc6hJ1B6zlCyE8ZO,Hip-Hop-Rap
213,!,Trippie Redd,!,135339,2019-08-09,"melodic rap, trap, rap",True,0,0.725,0.543,5,-6.311,1,0.0841,0.0296,0.0,0.177,0.693,119.961,4,spotify:track:5a1ofLoPiAn5xxf5UE6472,Hip-Hop-Rap
214,Show Out (with Skepta & Pop Smoke),"Kid Cudi, Skepta, Pop Smoke",Man On The Moon III: The Chosen,174960,2020-12-11,"instrumental grime, birmingham grime, rap, ohio hip hop, hip hop, grime, brooklyn drill",True,78,0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896,4,spotify:track:5CFJRZRq6sdKKtRwNPWbYv,Hip-Hop-Rap
215,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,165978,2020-04-24,"slap house, rap, ohio hip hop, hip hop, pop rap",True,82,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,Hip-Hop-Rap
216,Moonwalking in Calabasas (feat. Blueface) - Remix,"DDG, Blueface",Moonwalking in Calabasas (feat. Blueface) [Remix],170233,2020-12-02,"cali rap, trap, rap",True,77,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,4,spotify:track:7o4gBbTM6UBLkOYPw9xMCz,Hip-Hop-Rap
217,FRANCHISE (feat. Young Thug & M.I.A.),"Travis Scott, Young Thug, M.I.A.",FRANCHISE (feat. Young Thug & M.I.A.),202795,2020-09-25,"atl trap, gangster rap, slap house, melodic rap, indietronica, rap, escape room, hip hop, new rave, dance pop, atl hip hop, pop rap, trap",True,76,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,Hip-Hop-Rap
218,Runnin,"21 Savage, Metro Boomin",SAVAGE MODE II,195906,2020-10-02,"southern hip hop, rap, hip hop, atl hip hop, pop rap, trap",True,80,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,Hip-Hop-Rap
219,Aim For The Moon (feat. Quavo),"Pop Smoke, Quavo",Shoot For The Stars Aim For The Moon (Deluxe),175756,2020-07-20,"melodic rap, southern hip hop, rap, hip hop, brooklyn drill, atl hip hop, pop rap, trap",True,64,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,4,spotify:track:25Wq1OwZyKLMjVNXIhzVlV,Hip-Hop-Rap
220,What’s Next,Drake,Scary Hours 2,178154,2021-03-05,"canadian pop, rap, hip hop, canadian hip hop, toronto rap, pop rap",True,86,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,4,spotify:track:3aQem4jVGdhtg116TmJnHz,Hip-Hop-Rap
221,Paramedic!,SOB X RBE,Black Panther The Album Music From And Inspired By,219307,2018-02-09,"cali rap, vapor trap, trap",True,67,0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017,4,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,Hip-Hop-Rap
222,Opp Stoppa (feat. 21 Savage),"YBN Nahmir, 21 Savage",Opp Stoppa (feat. 21 Savage),135431,2021-01-22,"rap, vapor trap, atl hip hop, alabama rap, pop rap, viral rap, trap",True,77,0.829,0.343,2,-4.937,0,0.102,0.00734,0.0,0.179,0.312,78.035,4,spotify:track:59fFsGRwFiuhxKDPc1k6xW,Hip-Hop-Rap
223,Spiral,21 Savage,Spiral,173400,2021-04-30,"atl hip hop, trap, rap",True,75,0.814,0.659,2,-4.475,1,0.0811,0.00161,0.0254,0.499,0.13,88.521,4,spotify:track:2YMCSqTmBTtcYA8dyUCvbT,Hip-Hop-Rap
224,Deep End Freestyle,"Sleepy Hallow, Fousheé",Sleepy Hallow Presents: Sleepy For President,115200,2020-06-05,"indie r&b, brooklyn drill, nyc rap",True,75,0.868,0.479,4,-6.687,0,0.445,0.703,0.0,0.102,0.776,133.928,4,spotify:track:2AlYncTpVHKwHb55F9lF6O,Hip-Hop-Rap
225,Back In Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk",Shiesty Season,184490,2021-02-05,"memphis hip hop, chicago drill, southern hip hop, rap, hip hop, tennessee hip hop, chicago rap, drill, trap",True,75,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,4,spotify:track:7FGdjbZ32vMybPuP0IuE7d,Hip-Hop-Rap
226,Came and Saw (feat. Rowdy Rebel),"Young Stoner Life, Young Thug, Rowdy Rebel",Slime Language 2,174413,2021-04-16,"atl trap, gangster rap, melodic rap, rap, hip hop, nyc rap, atl hip hop, pop rap, trap",True,71,0.771,0.817,2,-6.791,1,0.214,0.306,0.0,0.155,0.554,123.952,4,spotify:track:3GkEnNf2RWmdwkA2FfjQ3g,Hip-Hop-Rap
227,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock, Kendrick Lamar, Future, James Blake","King's Dead (with Kendrick Lamar, Future & James Blake)",229670,2018-01-12,"gangster rap, southern hip hop, rap, hip hop, underground hip hop, west coast rap, uk alternative pop, conscious hip hop, atl hip hop, indie soul, pop rap, trap",True,72,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,4,spotify:track:51rXHuKN8Loc4sUlKPODgH,Hip-Hop-Rap
228,The Code (feat. Polo G),"King Von, Polo G",Welcome to O'Block,202413,2020-10-30,chicago rap,True,71,0.831,0.62,6,-8.397,0,0.338,0.0582,0.0,0.119,0.568,133.17,4,spotify:track:5NOUjBikzECEJyZMTxtErD,Hip-Hop-Rap
229,Turks (feat. Travis Scott),"NAV, Gunna, Travis Scott",Turks,161377,2020-03-27,"canadian trap, slap house, melodic rap, rap, hip hop, canadian hip hop, toronto rap, atl hip hop, pop rap, trap",True,72,0.893,0.618,7,-4.425,0,0.112,0.0827,0.0,0.542,0.389,119.099,4,spotify:track:0lSZh5W0wDeurkGzLYY6hf,Hip-Hop-Rap
230,May I,Flo Milli,"Ho, why is you here ?",163019,2020-07-24,"social media pop, dance pop, r&b, pop, pop rap, viral rap",True,71,0.896,0.78,1,-3.547,1,0.202,0.0828,0.0,0.0857,0.85,106.032,4,spotify:track:1GcXzijYzyfMq6wryZjYW5,Hip-Hop-Rap
231,Come & Go (with Marshmello),"Juice WRLD, Marshmello",Legends Never Die,205485,2020-07-10,"melodic rap, pop, edm, brostep, chicago rap, pop dance, progressive electro house",True,84,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,4,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Hip-Hop-Rap
232,Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",212653,2012-01-01,"hip hop, west coast rap, conscious hip hop, rap",True,68,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,4,spotify:track:3aGibUHhQyBsyumYHylw0K,Hip-Hop-Rap
233,PRACTICE,DaBaby,BLAME IT ON BABY (DELUXE),122587,2020-08-04,"north carolina hip hop, rap",True,76,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,4,spotify:track:4Z5FyQlevoHoa5FsIVKZju,Hip-Hop-Rap
234,Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",Project Baby 2: All Grown Up,213132,2017-08-18,"emo rap, melodic rap, florida rap, southern hip hop, rap, hip hop, miami hip hop, trap",True,76,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,4,spotify:track:40oKW22ZNNkEdZLJTScaQI,Hip-Hop-Rap
235,Onna Come Up,Lil Eazzyy,Underrated,128014,2020-11-20,chicago rap,True,71,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,4,spotify:track:0e4A9Fak1nJ7RtBD8YpoEo,Hip-Hop-Rap
236,Who Want Smoke?,Nardo Wick,Who Want Smoke?,152794,2021-01-22,,True,24,0.689,0.62,6,-7.684,1,0.295,0.00159,0.0,0.623,0.452,75.488,4,spotify:track:1vaWaoMJkmlYHKp0hh3yeJ,Hip-Hop-Rap
237,We Paid (feat. 42 Dugg),"Lil Baby, 42 Dugg",My Turn (Deluxe),181929,2020-05-01,"atl trap, southern hip hop, rap, detroit trap, atl hip hop, trap",True,78,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,4,spotify:track:6gxKUmycQX7uyMwJcweFjp,Hip-Hop-Rap
238,Masterpiece,DaBaby,Masterpiece,181714,2021-01-15,"north carolina hip hop, rap",True,79,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,4,spotify:track:26UxwWl9xCb83OynXELJcL,Hip-Hop-Rap
239,Go Stupid,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",THE GOAT,165726,2020-05-15,"memphis hip hop, southern hip hop, rap, hip hop, chicago rap, atl hip hop, pop rap, trap",True,77,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,4,spotify:track:4PklAHGXT5ityno3IA8SKd,Hip-Hop-Rap
240,Headshot (feat. Polo G & Fivio Foreign),"Lil Tjay, Polo G, Fivio Foreign",Headshot,144349,2021-03-19,"melodic rap, brooklyn drill, nyc rap, chicago rap, new york drill, trap",True,64,0.809,0.638,1,-7.268,0,0.257,0.0758,0.0,0.15,0.392,117.982,4,spotify:track:6cQ08IpBxxfGcSKxqE3NmB,Hip-Hop-Rap
241,Enemies (feat. DaBaby),"Post Malone, DaBaby",Hollywood's Bleeding,196760,2019-09-06,"dfw rap, north carolina hip hop, melodic rap, rap",True,2,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,4,spotify:track:6UFEJuDXQMWhL5UH5f9fUR,Hip-Hop-Rap
242,DNA.,Kendrick Lamar,DAMN.,185947,2017-04-14,"hip hop, west coast rap, conscious hip hop, rap",True,78,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,4,spotify:track:6HZILIRieu8S0iqY8kIKhj,Hip-Hop-Rap
243,Show Stop,REASON,New Beginnings,179233,2020-10-09,"hip hop, underground hip hop, indie hip hop, rap",True,63,0.751,0.725,8,-4.495,1,0.0397,0.0755,0.00102,0.12,0.544,129.977,4,spotify:track:4o7sl87Ock4SGA8b3gRR2l,Hip-Hop-Rap
244,Yikes,Nicki Minaj,Yikes,156882,2020-02-07,"post-teen pop, dance pop, pop, hip pop, queens hip hop, pop rap",True,73,0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,4,spotify:track:75dLEqanQTupF3dtP9exT5,Hip-Hop-Rap
