,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
193,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Levitating (feat. DaBaby),203064,2020-10-01,"north carolina hip hop, rap, dance pop, pop, uk pop",False,92,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,spotify:track:463CkQjx2Zk1yXoBuierM9,Pop
194,Dick (feat. Doja Cat),"StarBoi3, Doja Cat",Dick (feat. Doja Cat),175238,2021-04-23,"dance pop, pop rap, pop",True,86,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994,4,spotify:track:3nY8AqaMNNHHLYV4380ol0,Pop
195,Bundles (feat. Taylor Girlz),"Kayla Nicole, Taylor Girlz",Bundles (feat. Taylor Girlz),154806,2021-05-05,trap queen,True,73,0.939,0.682,11,-5.931,1,0.306,0.00152,0.0,0.0552,0.584,130.022,4,spotify:track:3QqYZWQLn0evKMIRlGJeeR,Pop
196,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,The Papercut Chronicles,243773,2005-02-22,"dance pop, pop rap",False,85,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,4,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,Pop
197,Kiss Me More (feat. SZA),"Doja Cat, SZA",Kiss Me More (feat. SZA),208867,2021-04-09,"dance pop, r&b, pop rap, pop",True,98,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,spotify:track:748mdHapucXQri7IAO8yFK,Pop
198,Freaks,Surf Curse,Buds,147036,2015-05-10,"surf punk, indie surf, vegas indie",False,83,0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,4,spotify:track:0HUTL8i4y4MiGCPId7M7wb,Pop
199,PHONKY TOWN,PlayaPhonk,PHONKY TOWN,141374,2021-03-16,,True,80,0.804,0.803,1,-4.673,1,0.346,0.409,0.786,0.119,0.339,125.0,4,spotify:track:0BRbI3ZMPXuj9yA7ChDGOW,Pop
200,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",278085,2021-04-22,"grime, brooklyn drill, london rap, uk drill, uk hip hop, afroswing, new york drill, manchester hip hop, trap",True,91,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02,4,spotify:track:6uvMKqNlrSvcC4NaKnrwjZ,Pop
201,Caroline,Aminé,Good For You,209640,2017-07-28,"portland hip hop, rap, hip hop, underground hip hop, pop rap",True,78,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,4,spotify:track:5hTpBe8h35rJ67eAWHQsJx,Pop
202,Never Forget You,Noisettes,Wild Young Hearts,192213,2009-01-01,british soul,False,74,0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,4,spotify:track:3xxmjMvJsSR3L7mUOxP9QA,Pop
203,Gimme More,Britney Spears,Blackout,251240,2007-10-25,"post-teen pop, dance pop, pop",False,83,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,spotify:track:6ic8OlLUNEATToEFU3xmaH,Pop
204,ghost town (voice memo),Chloe George,ghost town (voice memo),137250,2021-03-30,,False,78,0.471,0.229,8,-6.504,1,0.0358,0.953,0.0,0.0909,0.358,68.41,3,spotify:track:0PKAijroHpnEtdY20bkGdr,Pop
205,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO (Call Me By Your Name),137876,2021-03-26,"pop rap, lgbtq+ hip hop",True,80,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,4,spotify:track:3BZEcbdtXQSo7OrvKRJ6mb,Pop
206,Tell Em,"Cochise, $NOT",Tell Em,180380,2021-05-28,"florida rap, vapor trap, underground hip hop, meme rap, plugg",True,78,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,4,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,Pop
207,Twerkulator,City Girls,Twerkulator,138542,2021-05-21,"dance pop, r&b, scam rap, pop, trap queen, pop rap",True,75,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,4,spotify:track:2Ty7EDf9XLYzEUqEIwJfDC,Pop
208,Castaways,The Backyardigans,The Backyardigans,87707,2005-07-12,"cartoon, children's music",False,77,0.756,0.211,5,-17.646,1,0.409,0.784,8.65e-06,0.11,0.307,81.253,4,spotify:track:6uDBSDI9pDM7C4Gm0hc2hI,Pop
209,Vacation,Dirty Heads,SWIM TEAM,209142,2017-10-13,"reggae rock, reggae fusion",True,74,0.739,0.754,8,-5.034,1,0.035,0.0431,0.0,0.0999,0.793,150.017,4,spotify:track:7lgvGRC1gN0JGgY9VGXsQT,Pop
210,Please Don't Go,Mike Posner,31 Minutes to Takeoff,196813,2010-08-09,"dance pop, pop rap, pop",False,79,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,4,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,Pop
211,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,How Can You Mend A Broken Heart,196213,2020-11-20,"disco, mellow gold, soft rock",False,79,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4,spotify:track:2cX2coZS1PYBfPs8wgbdWE,Pop
212,She Make It Clap,Soulja Boy,She Make It Clap,111621,2021-03-12,"chicago bop, southern hip hop, rap, dance pop, dirty south rap, atl hip hop, pop rap, viral rap, trap",True,60,0.938,0.463,1,-13.124,1,0.479,0.035,0.00652,0.1,0.46,119.878,4,spotify:track:2BKyXCkxhZRGwREqZacJ9M,Pop
213,Passionfruit,Drake,More Life,298941,2017-03-18,"canadian pop, rap, hip hop, canadian hip hop, toronto rap, pop rap",True,83,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Pop
214,Talking to the Moon,Bruno Mars,Doo-Wops & Hooligans,217867,2010-10-05,"dance pop, pop",False,86,0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837,4,spotify:track:161DnLWsx1i3u1JT05lzqU,Pop
215,Sure Thing,Miguel,All I Want Is You,195373,2010-11-26,"urban contemporary, dance pop, r&b, pop",False,81,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4,spotify:track:0JXXNGljqupsJaZsgSbMZV,Pop
216,Runaway,AURORA,All My Demons Greeting Me as a Friend (Deluxe),248827,2014-01-01,"norwegian pop, art pop",False,83,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01,4,spotify:track:0TCmhnbMpw5zwPsTvlXTJi,Pop
217,Butter,BTS,Butter,164442,2021-05-21,"k-pop, k-pop boy group",False,99,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,4,spotify:track:3VqeTFIvhxu3DIe4eZVzGq,Pop
218,Yucky Blucky Fruitcake,Iamdoechii,Oh The Places You’ll Go,275520,2020-11-27,escape room,True,76,0.597,0.617,8,-7.482,0,0.282,0.463,0.0,0.66,0.889,97.923,4,spotify:track:1j3SdMJfeRJXycCp50boYE,Pop
219,deja vu,Olivia Rodrigo,deja vu,215508,2021-04-01,pop,True,94,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,4,spotify:track:61KpQadow081I2AsbeLcsb,Pop
220,Astronaut In The Ocean,Masked Wolf,Astronaut In The Ocean,132780,2019-06-07,australian hip hop,False,37,0.778,0.695,4,-6.865,0,0.0913,0.174,0.0,0.151,0.472,149.996,4,spotify:track:0jdso14vaFnpRazMLEZovF,Pop
221,Dangerous,"Kardinal Offishall, Akon",Not 4 Sale,246053,2008-01-01,"canadian old school hip hop, dance pop, pop rap, toronto rap",True,79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0.0,0.0816,0.807,117.002,4,spotify:track:4NOZ35Dhucr6UlVyLOtktd,Pop
222,WHOLE LOTTA MONEY,BIA,FOR CERTAIN,156005,2020-12-11,"rap latina, trap queen, escape room",True,80,0.897,0.371,1,-5.019,1,0.368,0.0904,0.0,0.325,0.441,81.008,4,spotify:track:5yorXJWdBan1Vlh116ZtQ7,Pop
223,Jalebi Baby,Tesher,Jalebi Baby,189375,2020-11-13,desi pop,False,79,0.68,0.895,2,-7.144,1,0.0378,0.0156,0.000374,0.145,0.824,93.037,4,spotify:track:6GKGoi0FHzldk1ZRQoV1fv,Pop
224,Beat Box (feat. Young M.A) - Freestyle,"SpotemGottem, Young M.A",Beat Box (feat. Young M.A) [Freestyle],209932,2021-05-03,"florida rap, rap, lgbtq+ hip hop, nyc rap, pop rap, viral rap, trap",True,71,0.797,0.446,1,-6.078,1,0.394,0.0306,0.0,0.0915,0.234,160.095,4,spotify:track:67RGFObGLxBAJDLrukSusE,Pop
225,Another Love,Tom Odell,Long Way Down (Deluxe),244360,2013-06-24,pop,True,86,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,spotify:track:3JvKfv6T31zO0ini8iNItO,Pop
226,Wockesha,Moneybagg Yo,A Gangsta’s Pain,180930,2021-04-23,"memphis hip hop, southern hip hop, rap, hip hop, tennessee hip hop, trap",True,80,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,4,spotify:track:0nqhKXDjsyBMvbeWmgijD0,Pop
227,Where Have You Been,Rihanna,Talk That Talk,242680,2011-11-18,"post-teen pop, dance pop, pop, barbadian pop, urban contemporary",False,74,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,4,spotify:track:5WQQIDU3HRaMyPkob8mpFb,Pop
228,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,242096,2021-03-05,"dance pop, escape room, pop",False,96,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,spotify:track:7MAibcTli4IisCtbHKrGMh,Pop
229,Up,Cardi B,Up (Instrumental),156945,2021-02-04,"rap, dance pop, pop rap, pop",True,82,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Pop
230,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",Justice,198082,2021-03-19,"canadian pop, post-teen pop, r&b, pop, canadian contemporary r&b",True,99,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Pop
231,Miss The Rage (feat. Playboi Carti),"Trippie Redd, Playboi Carti",Miss The Rage (feat. Playboi Carti),236883,2021-05-07,"melodic rap, rap, plugg, atl hip hop, trap",True,88,0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005,4,spotify:track:2BITQ360Knh6qNAOqR7Dyq,Pop
232,Cloud 9,Beach Bunny,Honeymoon,137601,2020-02-14,"indie pop, chicago indie, bubblegrunge, pop",False,62,0.627,0.935,4,-3.257,1,0.0495,0.00145,1.72e-05,0.335,0.903,80.986,4,spotify:track:589Lt4lVKxd1qXOrPaAHkB,Pop
233,FUCKBOY,Dixie,FUCKBOY,190347,2021-05-14,social media pop,True,76,0.759,0.475,8,-7.226,1,0.0443,0.205,0.0,0.085,0.505,89.471,4,spotify:track:1AXJqw8lCf3chqvgq4U8mA,Pop
234,Unlock it (Lock It) - feat. Kim Petras and Jay Park,"Charli XCX, Kim Petras, Jay Park",Pop 2,232933,2017-12-15,"electropop, k-pop, hyperpop, escape room, k-rap, post-teen pop, dance pop, korean r&b, metropopolis, pop, candy pop, transpop, indie poptimism, art pop, alt z, uk pop",True,76,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,4,spotify:track:3qGHAKgjQruzj6doKkyEb5,Pop
235,Day 'N' Nite (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Int'l Version),221240,2009-01-01,"ohio hip hop, hip hop, rap",False,74,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,4,spotify:track:60PAzFNW3vAiAiVK6DRJfB,Pop
236,Maneater,Nelly Furtado,Loose (International Version),258893,2006-01-01,"canadian pop, dance pop, pop, canadian latin, pop rap",False,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4,spotify:track:4wH4dJgrsxONID6KS2tDQM,Pop
237,Send Me on My Way,Vibe Street,Vibin' on Em (The Remix)- EP,258783,2020-07-17,livetronica,True,57,0.813,0.706,0,-9.482,1,0.0642,0.0696,0.227,0.117,0.557,115.001,4,spotify:track:4VNZchycAjVwCqZfSWVEID,Pop
238,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr., Bill Withers",Anthology,237106,1985-01-01,"soul, motown, quiet storm, funk",False,80,0.802,0.488,1,-9.304,1,0.0813,0.572,0.0598,0.0763,0.624,95.77,4,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,Pop
239,Tampa,Cico P,Sweet Union,176160,2019-10-31,,True,81,0.888,0.408,8,-10.162,0,0.487,0.164,0.0,0.0912,0.742,77.029,4,spotify:track:5jc4Qcs98R4ZDku8ictuE3,Pop
240,So Pretty,Reyanna Maria,So Pretty,85742,2021-01-20,,True,71,0.799,0.543,10,-6.094,0,0.24,0.0512,0.0425,0.134,0.25,187.906,4,spotify:track:1yLTcitjbEJr7a4jyDB0Lz,Pop
241,Slumber Party (feat. Princess Nokia),"Ashnikko, Princess Nokia",DEMIDEVIL,178405,2021-01-15,"electropop, escape room, lgbtq+ hip hop, pop, trap queen, alt z",True,86,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,4,spotify:track:11ZulcYY4lowvcQm4oe3VJ,Pop
242,telepatía,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,160191,2020-12-04,"pop, colombian pop",False,93,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,4,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Pop
243,Home,Edith Whiskers,Stop Stealing The Covers!,197360,2020-11-13,,False,71,0.72,0.197,2,-12.494,1,0.0361,0.981,0.00187,0.1,0.284,120.024,4,spotify:track:18V1UiYRvWYwn01CRDbbuR,Pop
244,Bubblegum Bitch,MARINA,Electra Heart (Deluxe),154667,2012-04-30,"electropop, post-teen pop, dance pop, metropopolis, pop, uk alternative pop",False,82,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4,spotify:track:6IbnUaczZBT34DhaD6S18F,Pop
245,Dancing in My Room,347aidan,Dancing in My Room,180122,2020-10-26,sad rap,False,10,0.979,0.41,8,-11.056,0,0.112,0.658,3.42e-05,0.205,0.74,119.971,4,spotify:track:7CCCX50zGHMTuHsyKQy03l,Pop
246,Cigarette Daydreams,Cage The Elephant,Melophobia,208760,2013-10-08,"rock, punk blues, modern rock",False,53,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,spotify:track:2tznHmp70DxMyr2XhWLOW0,Pop
247,Buss It,Erica Banks,Buss It,188735,2020-05-15,"trap queen, viral rap",True,39,0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,4,spotify:track:6NWdgyVsjp2bJ11PToXCr1,Pop
248,Promiscuous,"Nelly Furtado, Timbaland",Loose (International Version),242293,2006-01-01,"canadian pop, hip hop, dance pop, pop, canadian latin, hip pop, urban contemporary, pop rap",False,82,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4,spotify:track:2gam98EZKrF9XuOkU13ApN,Pop
249,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,161124,2013-01-01,"permanent wave, sheffield indie, rock, garage rock, modern rock",False,63,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,Pop
250,Rasputin - Club Mix,"Boney M., G. Mart",Barbra Streisand - Boney M. goes Club,272227,2011-02-21,europop,False,64,0.718,0.907,6,-5.154,0,0.0501,0.167,0.00104,0.245,0.975,127.151,4,spotify:track:1zVMJGPMWKmD4cjTTyf68y,Pop
251,Jealous,Eyedress,Jealous,122339,2019-12-06,noise pop,False,74,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.859,0.476,0.696,93.007,4,spotify:track:5s2zbxZI4Ym5LTKwjZHS2V,Pop
252,SugarCrash!,ElyOtto,SugarCrash!,80118,2020-08-25,weirdcore,True,63,0.745,0.74,0,-6.558,1,0.097,0.53,7.37e-05,0.0936,0.36,97.735,4,spotify:track:3FxPbp05KjMBa4HbhAJTH0,Pop
253,Up Down (Do This All Day) (feat. B.o.B),"T-Pain, B.o.B",Up Down (Do This All Day) (feat. B.o.B),231893,2013-08-13,"southern hip hop, rap, hip hop, dance pop, r&b, pop, urban contemporary, atl hip hop, pop rap",True,56,0.763,0.53,5,-5.554,0,0.0577,0.272,0.0,0.16,0.469,97.033,4,spotify:track:1uH1Nd8vet2uoZSDFSDwbh,Pop
254,Desperado,Rihanna,ANTI (Deluxe),186467,2016-01-28,"post-teen pop, dance pop, pop, barbadian pop, urban contemporary",False,75,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,3,spotify:track:4mCf3vQf7z0Yseo0RxAi3V,Pop
255,Sweater Weather,The Neighbourhood,I Love You.,240400,2013-04-19,"pop, modern alternative rock, modern rock",False,88,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,Pop
256,Aesthetic,Xilo,Aesthetic,158436,2020-02-14,,True,67,0.714,0.594,0,-10.63,1,0.43,0.965,0.255,0.129,0.45,169.837,4,spotify:track:4jY3GWEqlrTALvVE1j7VHI,Pop
257,Freak,Doja Cat,Freak,284480,2020-08-07,"dance pop, pop rap, pop",True,77,0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,3,spotify:track:3aA6xB0tOilDDX17fIJ0Bl,Pop
258,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",FutureSex/LoveSounds,242733,2006-09-12,"hip hop, dance pop, pop, hip pop, urban contemporary, pop rap",True,79,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4,spotify:track:0O45fw2L5vsWpdsOdXwNAR,Pop
259,I'm not Pretty,JESSIA,I'm not Pretty,118400,2021-01-08,alt z,True,52,0.783,0.526,7,-6.478,1,0.261,0.0802,0.0,0.066,0.902,75.002,4,spotify:track:4pBhTGnL5N5KqsyqU58jee,Pop
260,Big Gangsta,Kevin Gates,Only the Generals Gon Understand,243463,2019-05-31,"trap, southern hip hop, baton rouge rap, rap",True,79,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,4,spotify:track:2HYvkdq6lpFXkVz9Tfqi8r,Pop
261,Foot Fungus,Ski Mask The Slump God,STOKELEY,129547,2018-11-30,"underground hip hop, miami hip hop, rap",True,76,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,4,spotify:track:3EikYy40GMSp8l5mDV6IQo,Pop
262,It's Tricky,Run–D.M.C.,Raising Hell,183760,1986-05-15,"golden age hip hop, hardcore hip hop, rap, hip hop, east coast hip hop, old school hip hop, queens hip hop",False,73,0.965,0.857,11,-8.458,0,0.17,0.00131,0.0,0.0726,0.951,127.656,4,spotify:track:6jBCehpNMkwFVF3dz4nLIW,Pop
263,oops!,Yung Gravy,Gasanova,139760,2020-10-02,"meme rap, pop rap, minnesota hip hop",True,76,0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902,4,spotify:track:7L6G0wpIUiPXuvoo7qhb06,Pop
264,WITHOUT YOU,The Kid LAROI,F*CK LOVE (SAVAGE),161385,2020-11-06,australian hip hop,True,91,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,4,spotify:track:27OeeYzk6klgBh83TSvGMA,Pop
265,Track Star,Mooski,Track Star,199706,2021-02-09,,True,80,0.641,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,5,spotify:track:5hChuUMe5iHfjkXgzj1D4b,Pop
266,Space Girl,Frances Forever,Space Girl,231429,2020-03-27,"indie pop, bedroom pop",False,18,0.67,0.398,9,-9.14,1,0.0306,0.319,0.000113,0.38,0.219,125.983,4,spotify:track:5tfZ1uYrArdbDqiZ7z1aCE,Pop
267,Моя голова винтом (My head is spinning like a screw),kostromin,Моя голова винтом (My head is spinning like a screw),140000,2021-02-02,,False,78,0.833,0.748,1,-5.963,1,0.229,0.0331,1.44e-06,0.0728,0.484,119.925,4,spotify:track:4KrhaZm4JRkNO4HRdLvJIG,Pop
268,dirty laundry,blackbear,deadroses,165600,2015-02-14,"pop rap, electropop, pop",True,73,0.766,0.64,0,-8.899,1,0.0345,0.051,0.0,0.237,0.67,100.044,4,spotify:track:0qgZvYWLIqDn0tXimF8gPa,Pop
269,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,"Nathan Evans, 220 KID, Billen Ted",Wellerman (Sea Shanty / 220 KID x Billen Ted Remix),116750,2021-01-21,,False,88,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,4,spotify:track:3iw6V4LH7yPj1ESORX9RIN,Pop
270,Streets,Doja Cat,Hot Pink,226987,2019-11-07,"dance pop, pop rap, pop",True,91,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,4,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Pop
271,Batman,LPB Poody,Batman,156432,2021-02-12,florida rap,True,77,0.893,0.565,1,-4.74,1,0.268,0.0754,0.0,0.0375,0.808,81.009,4,spotify:track:1xMvdOFQaql3EBkHmuh2TK,Pop
272,Put Your Records On,Ritt Momney,Put Your Records On,210463,2020-04-24,bedroom pop,False,4,0.399,0.492,6,-10.777,0,0.0538,0.058,0.00101,0.11,0.159,91.066,4,spotify:track:1fah1uAs7HeTYDlNftKr3K,Pop
273,Plastic,Unghetto Mathieu,Plastic,181015,2020-05-29,,True,67,0.626,0.734,1,-3.96,0,0.331,0.023,0.0,0.285,0.692,130.427,4,spotify:track:7FngYjFnEU6fRYWTZbwoq9,Pop
274,Ski,"Young Stoner Life, Young Thug, Gunna",Slime Language 2,152333,2021-04-16,"atl trap, gangster rap, melodic rap, rap, hip hop, atl hip hop, pop rap, trap",True,81,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,4,spotify:track:6755DFiZ7CWe2WMdTGW5C1,Pop
275,Teach Me How to Dougie,Cali Swag District,The Kickback,237480,2011-07-12,pop rap,True,69,0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,4,spotify:track:61LtVmmkGr8P9I2tSPvdpf,Pop
276,Heartbreak Anniversary,Giveon,TAKE TIME,198371,2020-03-27,"r&b, pop",False,92,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Pop
277,Electric Love,BØRNS,Dopamine,218107,2015-10-16,"pop, modern alternative rock, modern rock",False,84,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,Pop
278,I'm Legit,"Nicki Minaj, Ciara",Pink Friday: Roman Reloaded The Re-Up (Explicit Version),198053,2012-01-01,"post-teen pop, dance pop, r&b, pop, hip pop, queens hip hop, urban contemporary, pop rap",True,65,0.859,0.746,9,-3.014,1,0.0663,0.0301,0.000877,0.169,0.543,75.002,4,spotify:track:5VH29X65xVLfH2TwD9EcxO,Pop
279,Home,Edward Sharpe & The Magnetic Zeros,Up from Below,303200,2009-07-14,"indie pop, double drumming, indie folk, stomp and holler, modern rock, la indie",False,71,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,4,spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,Pop
280,Jenny (I Wanna Ruin Our Friendship),Studio Killers,Jenny (I Wanna Ruin Our Friendship),215280,2020-12-04,,False,75,0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928,4,spotify:track:4JLBDUYSaOMPYND0iWeSWQ,Pop
281,What You Know Bout Love,Pop Smoke,Shoot For The Stars Aim For The Moon,160000,2020-07-03,brooklyn drill,True,87,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,4,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop
282,Stuck in the Middle,Tai Verdes,Stuck in the Middle,196000,2020-05-29,modern indie pop,True,2,0.844,0.429,2,-9.308,1,0.0448,0.574,0.0,0.0949,0.764,119.989,4,spotify:track:2HQPOVBAOU2EBTy1nBGRiW,Pop
283,Deep End,Fousheé,Deep End,141224,2020-07-31,indie r&b,True,79,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,4,spotify:track:6HlE9t71z9DjGi7KqSyEpA,Pop
284,Eenie Meenie,"Sean Kingston, Justin Bieber",Eenie Meenie,201947,2010-03-23,"canadian pop, post-teen pop, dance pop, pop, urban contemporary, miami hip hop",False,77,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,4,spotify:track:4vVTI94F9uJ8lHNDWKv0i2,Pop
285,"Dear Maria, Count Me In",All Time Low,"So Wrong, It's Right",182827,2007-09-25,"pop punk, modern rock",False,80,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,4,spotify:track:0JJP0IS4w0fJx01EcrfkDe,Pop
286,Ashes,Stellar,Ashes,166356,2020-05-03,social media pop,True,4,0.712,0.568,5,-7.864,0,0.0546,0.0947,0.0,0.169,0.46,130.019,4,spotify:track:2NeyJbL3ROKCjRkAjs77ya,Pop
287,Body,Megan Thee Stallion,Good News,171067,2020-11-20,"houston rap, pop rap, trap queen, pop",True,81,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,4,spotify:track:0A1hoCfMLkiAgvhWkkucJa,Pop
288,Such a Whore (Stellular Remix),JVLA,Such a Whore (Stellular Remix),147638,2020-06-03,viral rap,True,76,0.624,0.614,2,-4.165,1,0.0448,0.00391,0.0278,0.187,0.139,168.87,4,spotify:track:6A25J9As7towpxovYryAWr,Pop
289,Bang!,AJR,Bang!,170858,2020-02-12,modern rock,False,66,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,4,spotify:track:5zrvbvUB7T3d1mi69885VZ,Pop
290,Backyard Boy,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,129241,2020-06-08,modern indie pop,False,12,0.819,0.642,5,-7.037,1,0.189,0.336,0.0,0.0735,0.452,138.026,4,spotify:track:0y9fkzOaaQy4Up22BGUbIp,Pop
