,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
171,Stop Look Desire,Ellie & The Bunch,Stop Look Desire,187902,2017-03-18,,False,41,0.705,0.119,11,-19.08,1,0.0384,0.912,0.917,0.119,0.439,93.676,4,spotify:track:1Tkj4AH4GndygWAUMJOMa2,Jazz
172,Velvet,"Claus Waidtløw, Nikolaj Hess, Portraits in Jazz",Velvet,272585,2021-01-15,"background jazz, danish modern jazz",False,43,0.305,0.161,5,-17.145,1,0.0285,0.956,0.65,0.1,0.168,88.821,3,spotify:track:368cbpZzyCxc564UhTULxA,Jazz
173,Solitude,The Uptown Players,Solitude,150598,2021-05-21,,False,0,0.427,0.0841,5,-20.033,0,0.0319,0.973,0.962,0.0995,0.159,105.973,4,spotify:track:3UeNIqq0ujRBtJOrqxJcMj,Jazz
174,Late Night Walk,Henry Lindon,Late Night Walk,227499,2019-11-26,background jazz,False,52,0.413,0.17,3,-21.032,1,0.0341,0.979,0.896,0.101,0.125,122.531,3,spotify:track:2uSdRkfWEUU7kE9sDceU70,Jazz
175,Soft Like Rain,Anita Rosswell,Soft Like Rain,168565,2020-10-02,background jazz,False,62,0.448,0.0556,0,-19.131,1,0.0422,0.907,0.658,0.106,0.296,91.24,4,spotify:track:1kA2atXO3zrz1L5uEZpVcB,Jazz
176,Eternity,Greydon Park Band,Eternity,218141,2020-09-18,background jazz,False,60,0.521,0.0568,10,-18.52,0,0.0313,0.952,0.229,0.104,0.0685,80.391,4,spotify:track:3AxL4mOBBcz5vse4V7o7es,Jazz
177,"Fin De L'Affaire - Rudy Van Gelder Edition, 2008 Digital Remaster",Hank Mobley,Hank Mobley Quintet (Remastered),399573,2008-01-01,"jazz fusion, bebop, big band, soul jazz, hard bop, jazz funk, jazz, jazz saxophone, cool jazz",False,41,0.56,0.144,5,-13.844,0,0.043,0.922,0.122,0.104,0.328,121.347,4,spotify:track:3waqKUvxlNkmw3MCIDDMVl,Jazz
178,Hush,Dan Evans-Parker,Hush,226959,2020-05-15,background jazz,False,55,0.352,0.0235,8,-19.128,0,0.0348,0.945,0.781,0.115,0.119,89.874,4,spotify:track:1DaqNS1d8PFJ3SmYl1lb0y,Jazz
179,Pretty Ballad,Louis Silva Band,Pretty Ballad,206855,2020-06-03,background jazz,False,53,0.422,0.174,2,-15.427,1,0.0378,0.936,0.929,0.367,0.0858,95.089,4,spotify:track:4T82mssmK8VpyjB6QVMlcI,Jazz
180,Fading Love,Burt Mitchell,Fading Love,280750,2020-11-06,background jazz,False,55,0.353,0.0717,5,-21.734,1,0.0318,0.967,0.566,0.116,0.204,107.59,4,spotify:track:5xEOUPnUkpErHaxHi2D1tr,Jazz
181,Lucy,"Dave Sereny, Bob James",Take This Ride,200693,2007-09-01,"smooth jazz, jazz fusion, jazz piano, jazz funk, deep smooth jazz",False,46,0.719,0.62,5,-6.796,0,0.0319,0.342,0.435,0.105,0.588,89.994,4,spotify:track:51WHHNT2v0XYUAWoBGeMdx,Jazz
182,Chasing the Dream,"Tony Saunders, Nils, Jeff Ryan",Sexy Somethin,274653,2020-02-21,"smooth jazz, smooth saxophone, deep smooth jazz",False,47,0.711,0.593,0,-9.471,0,0.0287,0.515,0.885,0.358,0.543,108.012,4,spotify:track:7DoHYeSKTtlvvu0bjybY2f,Jazz
183,11:58,Candy Dulfer,Candy Store,242000,2007-09-18,smooth jazz,False,42,0.798,0.522,2,-7.341,0,0.0318,0.174,0.811,0.121,0.309,89.993,4,spotify:track:2vxubkwtKQ2Sn4FU47ygii,Jazz
184,I Remember You,Ronny Jordan,After 8,252333,2004-11-02,"smooth jazz, jazz funk",False,50,0.635,0.315,8,-13.359,1,0.0281,0.9,0.803,0.326,0.149,131.806,4,spotify:track:6iCsFk2zf1INRexhJQzRM0,Jazz
185,Listen to This,Lisa Addeo,Listen to This,253577,2019-09-27,,False,48,0.767,0.705,5,-6.233,0,0.0508,0.402,0.145,0.0501,0.728,81.974,4,spotify:track:6kXk5A2Ea0NtN4H9xVvSc0,Jazz
186,Mr Kool,"Jim Richter, Chris Otts, Jack Jones, John Rathbone, Michael Cornett",Mr. Kool,269107,2020-02-21,,False,45,0.63,0.681,2,-6.552,0,0.0241,0.237,0.0634,0.0636,0.702,96.084,4,spotify:track:5svERXp8eoh8MydumgnC0J,Jazz
187,Sweetest Somebody I Know,Nelson Rangell,Blue,407640,2015-02-01,"smooth jazz, smooth saxophone",False,46,0.66,0.684,8,-6.805,0,0.0835,0.174,0.735,0.0249,0.733,86.031,4,spotify:track:5eB67ISqWfSnL5JJ9nd9kK,Jazz
188,Chill AF,Vandell Andrew,30,245990,2018-04-17,"smooth jazz, smooth saxophone",False,48,0.615,0.817,0,-7.147,0,0.103,0.57,0.589,0.17,0.553,80.223,4,spotify:track:7wsOL6S0gabDU2OW95qlSq,Jazz
189,The B Spot,"Byron Miller, Walter Beasley",The Gift Psychobass2,299627,2018-06-01,"smooth jazz, smooth saxophone, jazz saxophone",False,46,0.705,0.502,2,-10.847,0,0.0313,0.545,0.106,0.267,0.38,91.991,4,spotify:track:1sReMaCozvIHbnIlLF1GSx,Jazz
190,Open Skies,Gary Metz,Open Skies,212613,2018-12-01,,False,49,0.587,0.42,1,-8.598,1,0.0281,0.72,0.469,0.113,0.371,61.954,4,spotify:track:0uuGRLt4ZeRI4JLIDw4oEo,Jazz
191,Bluewave Bossanova,Lawson Rollins,True North,264453,2020-01-17,rumba,False,52,0.708,0.892,6,-4.401,0,0.0296,0.715,0.909,0.112,0.746,125.028,4,spotify:track:2QOqnhCrTIqTLzByQD7YQJ,Jazz
192,Tried and True,"Dee Lucas, David P Stevens",The Time Is Now,226221,2020-09-18,"smooth jazz, deep smooth jazz",False,35,0.752,0.792,0,-3.7,1,0.0274,0.123,0.532,0.31,0.844,100.012,4,spotify:track:2vqG2hLwzZQhTQ3sNs8QY5,Jazz
193,Expedition,Skinny Hightower,Cloud Nine,270943,2016-05-17,smooth jazz,False,44,0.546,0.914,6,-4.772,0,0.0786,0.449,0.00661,0.115,0.929,93.513,4,spotify:track:0JsCPV8jpWK7lqUtgToOPr,Jazz
194,Sliver Moon,Dwight Sills,Easy,313423,2003-06-24,,False,44,0.607,0.388,1,-15.258,0,0.0366,0.7,0.872,0.11,0.564,156.207,4,spotify:track:4IXhfpRsjaIocu1YOXSVpF,Jazz
195,Spray Bay,Jeremy Sean Hector,Ascension,287400,2019-04-26,,False,46,0.508,0.8,0,-7.983,1,0.0307,0.733,0.854,0.352,0.702,167.783,4,spotify:track:3KHLV5FTalpbnNmmznJcVk,Jazz
196,Out of the Blue,Chris Standring,Real Life,358213,2020-03-20,smooth jazz,False,52,0.682,0.523,8,-8.955,1,0.0348,0.352,0.754,0.884,0.655,95.986,4,spotify:track:5pQQjMOsR4HjuO94AEXTqX,Jazz
197,Exhale,Cindy Bradley,The Little Things,314575,2019-05-31,"jazz trumpet, smooth jazz",False,40,0.638,0.489,6,-10.288,1,0.0391,0.892,0.919,0.203,0.476,82.01,4,spotify:track:1xLU1zCbjo9HAoutmWsHlK,Jazz
198,Perfect Sunday,"Carol Albert, Paul Brown",Stronger Now,243367,2020-01-31,smooth jazz,False,54,0.621,0.65,3,-9.925,1,0.0541,0.601,0.925,0.325,0.433,168.069,4,spotify:track:3y9l6PAbOOGYBH1AY4XaTO,Jazz
199,Black Dynamite,"Julian Vaughn, Donald Hayes",Supreme,271550,2019-06-28,smooth jazz,False,38,0.649,0.68,0,-7.929,1,0.0759,0.497,0.102,0.0877,0.671,77.958,4,spotify:track:0Of0fM7dwXt3xQfQ0GKVpu,Jazz
200,Low and Slow,Boney James,Honestly,248627,2017-09-01,"smooth jazz, smooth saxophone",False,40,0.725,0.507,5,-11.025,0,0.0363,0.779,0.816,0.108,0.886,76.002,4,spotify:track:04fVzUHhEBwEHOOtWeKEUA,Jazz
201,Into The Night,Urban Jazz Coalition,A New Day,279187,2008-08-26,"smooth jazz, deep smooth jazz",False,46,0.612,0.583,9,-8.694,0,0.035,0.26,0.757,0.126,0.69,87.55,4,spotify:track:1s769CVjgzGrBA4Aq6svfU,Jazz
202,Thicker Than Water,Brian Bromberg,Thicker Than Water,392375,2018-07-13,"smooth jazz, jazz funk, electric bass, jazz fusion",False,43,0.63,0.691,7,-9.4,1,0.0543,0.154,0.241,0.112,0.83,77.976,3,spotify:track:3bMFWi8ICm7xEAHtamhTUs,Jazz
203,Think of You,Brendan Rothwell,Sentiment,240173,2019-02-14,smooth jazz,False,50,0.658,0.326,10,-12.786,0,0.0409,0.638,0.825,0.13,0.284,87.991,4,spotify:track:73p8Mzp41RUDQtbe52JWHu,Jazz
204,Stronger Now,Carol Albert,Stronger Now,223197,2020-01-31,,False,47,0.59,0.455,2,-11.335,1,0.0277,0.218,0.907,0.217,0.435,139.994,4,spotify:track:1ldNcaMyLRYnRgYORskmlX,Jazz
205,Brazz Street,Rick Braun,Crossroads,282547,2019-08-16,"jazz trumpet, smooth jazz",False,0,0.762,0.552,2,-8.484,1,0.0593,0.627,0.532,0.139,0.468,100.037,4,spotify:track:5zicMKlbOqwkKr3iCuVJnS,Jazz
206,Embrace ​,Jeff Ryan,Embrace,282533,2018-07-13,smooth saxophone,False,48,0.523,0.619,8,-6.097,1,0.0267,0.252,0.791,0.172,0.336,80.013,4,spotify:track:1ZXt69SBkxQXPiVuMJ7RhH,Jazz
207,Driftin',Earl Klugh,The Spice Of Life,228427,2008-04-29,"smooth jazz, jazz funk, jazz guitar",False,0,0.843,0.325,0,-14.602,1,0.0469,0.717,0.877,0.106,0.883,104.991,4,spotify:track:1HvNKIGfKzR5I26EuLXDwv,Jazz
208,His Coolness,Alex Bugnon,As Promised,324133,2000-01-01,smooth jazz,False,47,0.743,0.428,4,-11.526,0,0.0307,0.244,0.754,0.0829,0.904,90.234,4,spotify:track:3EQ5NnNUxhE9oRnRk4HPuL,Jazz
209,Seventh Heaven (feat. Jeff Golub),Avenue Blue (Featuring Jeff Golub),Nightlife,310280,1997-01-01,,False,52,0.641,0.625,5,-11.644,1,0.0371,0.68,0.927,0.202,0.604,91.917,4,spotify:track:2ZZ6st5XTa8wDNqsE1bHa7,Jazz
210,Static in the Attic,Chris Standring,Sunlight,289581,2018-03-23,smooth jazz,False,45,0.81,0.613,11,-9.06,1,0.0512,0.128,0.828,0.378,0.722,105.027,4,spotify:track:69cpqIccenZsg4tO3lYgrK,Jazz
211,JJ's Strut (Radio Single),Ragan Whiteside,JJ's Strut (Radio Single),251702,2020-07-08,smooth jazz,False,49,0.637,0.59,1,-9.898,1,0.105,0.0321,0.0101,0.113,0.675,100.015,4,spotify:track:7m0H1Tri64Gs7ndu2giQXI,Jazz
212,Happy Go Lucky,Paul Hardcastle,Paul Hardcastle 8,254000,2018-09-19,smooth jazz,False,43,0.643,0.59,4,-13.685,0,0.0348,0.54,0.835,0.113,0.863,99.989,4,spotify:track:1qgmJ4zIuP3PX0M5Exdv98,Jazz
213,Revolving Door,Joyce Cooling,Revolving Door,347013,2006-01-01,"smooth jazz, jazz funk, jazz guitar",False,52,0.754,0.595,5,-8.141,1,0.0357,0.271,0.883,0.0674,0.711,105.012,3,spotify:track:7v6XfSM2XpK6KEVyn4Ud73,Jazz
214,Close Your Eyes,Steve Laury,Keepin' the Faith,305227,1993-01-01,"smooth jazz, deep smooth jazz",False,0,0.694,0.466,7,-15.447,1,0.0432,0.337,0.705,0.298,0.5,93.042,4,spotify:track:4d12NDxv7ol5lMJemDsWXJ,Jazz
215,Consequences,Marion Meadows,Soul City,236723,2018-02-16,"smooth jazz, smooth saxophone",False,0,0.751,0.486,11,-8.161,0,0.0816,0.475,0.108,0.341,0.371,90.007,4,spotify:track:6yLOYaqyHjHBiAIGwEj1Xt,Jazz
216,Long Road,Steve Oliver,Global Kiss,261867,2010-03-30,smooth jazz,False,49,0.396,0.562,4,-8.736,0,0.0365,0.124,0.926,0.109,0.294,81.49,4,spotify:track:7EIASGWhdchNEwPYB3E1Nm,Jazz
217,Outside In,Craig Sharmat,Outside In,260320,2011-01-04,smooth jazz,False,0,0.687,0.698,2,-6.672,1,0.0286,0.298,0.197,0.0437,0.753,91.957,4,spotify:track:3CPHNSS3twGZ8mXgzu5vn7,Jazz
218,Can't Stop,"Adam Hawley, Marcus Anderson",Escape,280280,2020-02-28,"smooth jazz, deep smooth jazz, instrumental funk",False,46,0.678,0.802,1,-2.754,1,0.0376,0.25,0.000247,0.0712,0.816,85.982,4,spotify:track:2vBjecyzspx6GsoL3FU6mF,Jazz
219,Stockholm Summer,Cindy Bradley,The Little Things,295157,2019-05-31,"jazz trumpet, smooth jazz",False,45,0.711,0.476,11,-9.448,0,0.0358,0.802,0.742,0.105,0.382,102.925,4,spotify:track:1Cg4LsGDv3saOFNXdeLHyq,Jazz
220,It's On Now,"Willie Bradley, Ragan Whiteside",It's On Now,227752,2020-04-24,smooth jazz,False,0,0.709,0.763,5,-5.469,0,0.0358,0.343,0.224,0.0501,0.908,106.143,4,spotify:track:7qXLWmM1TzvksNaXOpjkB5,Jazz
221,Cruising,Mezzoforte,Forward Motion,338893,2007-03-13,"smooth jazz, jazz fusion, modern funk, icelandic jazz, jazz funk",False,0,0.672,0.445,7,-11.448,1,0.0346,0.662,0.805,0.107,0.718,88.964,4,spotify:track:7C90grbsFHtsmGac0clKhm,Jazz
222,Undun,Steve Cole,Moonlight,293533,2011-02-01,"smooth jazz, smooth saxophone",False,49,0.68,0.416,3,-8.282,0,0.032,0.824,0.864,0.0787,0.481,115.963,4,spotify:track:1jMPe92ML6hOCBJLssrUSh,Jazz
223,Soleh,"Gail Jhonson, usj2p0800041, Norman Brown",Pearls,223853,2008-04-30,"smooth jazz, deep smooth jazz",False,36,0.664,0.559,0,-10.382,1,0.0278,0.56,0.867,0.105,0.704,92.006,4,spotify:track:56YE4O9RrVQa1JNy0ytneB,Jazz
224,Shine,Jarez,J Funk City,248765,2020-03-08,smooth saxophone,False,45,0.655,0.761,5,-5.212,0,0.0515,0.133,0.0533,0.264,0.742,94.027,4,spotify:track:50yHsbUVQzuEy22CxpFutn,Jazz
225,Cecil's Groove,Dr. Dave & The HouseCall Band,Midnight Daydream,261267,2018-04-12,,False,44,0.712,0.389,5,-14.63,1,0.0398,0.731,0.86,0.0758,0.7,90.004,4,spotify:track:5KjmJJokL09RvKLfVQvDRc,Jazz
226,Soulfully,Ryan Montano,Soulfully,250000,2020-05-25,,False,48,0.696,0.844,4,-7.202,0,0.0258,0.506,0.935,0.127,0.675,105.03,4,spotify:track:6QIv6nsWBk84KgNbN618O8,Jazz
227,10. Soul Dream,Tim Bowman,Tim Bowman,302815,2008-09-30,smooth jazz,False,37,0.63,0.594,6,-7.705,1,0.0417,0.359,0.734,0.0593,0.799,170.034,4,spotify:track:3WBkCYUDJB6dwixiOP6kPD,Jazz
228,Charlemagne,Brian Tarquin,Smooth Operators: Great Smooth Jazz Moments,228573,2002-01-01,smooth jazz,False,0,0.63,0.598,5,-9.413,1,0.0303,0.0524,0.348,0.0707,0.437,93.981,4,spotify:track:7IoguPlcKyVkf9t0nUE5YV,Jazz
229,Fired Up,"Brian Simpson, Steve Oliver",Unified,262640,2020-01-17,smooth jazz,False,39,0.81,0.639,7,-9.925,0,0.035,0.575,0.8,0.0989,0.871,102.001,4,spotify:track:3vkk18EK3VoKePPFGUQhcH,Jazz
230,Blues for Jeff,Paul Brown,Uptown Blues,223474,2018-08-31,smooth jazz,False,48,0.762,0.572,10,-7.744,0,0.0403,0.44,0.593,0.0731,0.688,96.622,4,spotify:track:4Euzf13sMD4iGIMmYxdrlW,Jazz
231,There Is a Tavern in the Town,The Dixieland All Stars,Dixieland Jubilee,227520,2019-01-11,,False,15,0.614,0.302,0,-15.694,1,0.0382,0.923,0.155,0.0271,0.962,100.17,4,spotify:track:2p5CwEAle0quZEownXxEu1,Jazz
232,By and By,Turk Murphy,Favorites,180067,1986-01-01,"dixieland, jazz trombone, new orleans jazz",False,20,0.795,0.465,5,-13.903,1,0.0507,0.893,0.909,0.155,0.936,98.894,4,spotify:track:3nUCDAcUrRYHaBLHTZeQsb,Jazz
233,Royal Garden Blues,The Dukes Of Dixieland,The Dukes At Disneyland,362973,1963-11-26,"dixieland, ragtime, new orleans jazz",False,17,0.652,0.471,7,-13.926,0,0.044,0.823,0.538,0.781,0.849,117.278,4,spotify:track:3T5CDmw4zbEgt6hEzRqpxR,Jazz
234,Roses of Picardy,"George Girard, Stanley Mendelson, Johnny Senac, Abbie Brunies, Raymond Burke, Jack Delaney",George Girard's Band,179573,2007-01-01,"new orleans jazz, jazz trumpet",False,17,0.468,0.558,10,-7.355,1,0.0411,0.916,0.521,0.131,0.903,176.422,4,spotify:track:2eksoro6WHBtJzAO4HdXar,Jazz
235,Algiers Strut,"French Preservation New Orleans Jazz Band, John Royen, Kjeld Brandt, Jean-Pierre Alessi, Alain Martin, Frederic Espinoux, Henry Lemaire, Guillaume Gerdil, Herlin McFly","New Orleans to Lyon, Vol. 1",440307,2005-06-06,,False,16,0.395,0.488,2,-9.537,0,0.112,0.828,0.868,0.694,0.783,196.295,4,spotify:track:3kU40vSWnxsZguL1mdJ4Zx,Jazz
236,Black Bottom Stomp - 2002 Remastered,Jelly Roll Morton,Jazz King Of New Orleans,192427,2002-03-05,"dixieland, vintage jazz, new orleans blues, ragtime, swing, big band, jazz piano, harlem renaissance, louisiana blues, new orleans jazz, stride",False,33,0.604,0.481,0,-12.892,0,0.0566,0.805,0.816,0.335,0.838,128.792,4,spotify:track:1aSEXfmjaaCigbzLLtZlAm,Jazz
237,Struttin' with Some Barbecue - 78 rpm Version,Louis Armstrong & His Hot Five,The Complete Hot Five And Hot Seven Recordings Volume 2,183960,1926-01-01,"new orleans jazz, stride",False,21,0.74,0.319,8,-8.707,1,0.119,0.931,0.869,0.0507,0.89,95.699,4,spotify:track:43QRJNdGe4GaO0ucHHQnmS,Jazz
238,Weary Blues,Sidney Bechet's Blue Note Jazzmen,Triple Best Of,173133,2009-01-01,,False,19,0.47,0.427,3,-10.73,1,0.0651,0.766,0.583,0.0819,0.968,190.936,4,spotify:track:5JIgEWZSaNihYemgrgahUQ,Jazz
239,Dippermouth Blues,Kid Ory,"Sounds Of New Orleans, Vol. 2",158947,2008-05-26,"vintage jazz, swing, big band, new orleans jazz, jazz trombone, stride",False,15,0.62,0.63,10,-8.315,0,0.16,0.367,0.729,0.321,0.932,119.873,4,spotify:track:0OR6wvvgo0MXjlxsNrgmb7,Jazz
240,Oh Dem Golden Slippers,"Big Bill Bissonnette, Fred Vigorito, Ron Going, Jerry Zigmont, Bill Sinclair, Emil Mark, Arnie Hyman","Jam Session in Connecticut, Vol. 1",316187,2003-05-05,"new orleans jazz, jazz trombone",False,16,0.518,0.49,9,-13.372,1,0.0582,0.813,0.685,0.106,0.953,183.924,4,spotify:track:0vnAC7cwUAHOc1a0ePHku2,Jazz
241,It's Tight Like That,"Jimmy McPartland, Gil Rodin, Larry Binyon, Vic Briedis, Dick Morgan, Jack Teagarden, Ray Bauduc, Harry Goodman, Benny Goodman, Jimmy Bracken's Toe Ticklers",Ken Burns Jazz-Benny Goodman,168760,1928-01-01,"jazz clarinet, vintage jazz, lounge, vocal jazz, swing, big band, adult standards, jazz, new orleans jazz, jazz trombone, stride",False,20,0.621,0.464,7,-11.3,1,0.143,0.992,0.734,0.103,0.927,199.693,3,spotify:track:0t16VNebyMXzZUKqDjnmWK,Jazz
242,Maple Leaf Rag,Sidney Bechet and his New Orleans Feetwarmers,The Essential Sidney Bechet,173653,2014-03-07,harlem renaissance,False,23,0.565,0.617,3,-11.492,1,0.153,0.488,0.927,0.126,0.891,135.913,4,spotify:track:5PvZnmisDEydYlU9x3bcsf,Jazz
243,While We Danced at Mardi Gras,Sharkey Bonano,Mardi Gras Parade Music from New Orleans,285140,1992-01-01,"dixieland, new orleans jazz",False,14,0.468,0.472,0,-9.461,1,0.0513,0.777,0.0266,0.115,0.922,186.357,4,spotify:track:3lpUzWKVWykt3fDIPp7P9d,Jazz
244,Tin Roof Blues,Sidney Bechet,Runnin' Wild,178960,1998-01-01,"jazz clarinet, dixieland, vocal jazz, new orleans jazz, big band, swing, jazz, cool jazz, stride",False,26,0.507,0.336,10,-12.87,1,0.0503,0.809,0.939,0.463,0.732,82.785,4,spotify:track:0BmQMebBEQYcboEyyz9slj,Jazz
245,I Wish I Could Shimmy Like My Sister Kate,Muggsy Spanier,1939-1944,175600,1997-01-01,"dixieland, vintage jazz, swing, big band, jazz trumpet, new orleans jazz, stride",False,32,0.688,0.44,5,-11.542,0,0.125,0.796,0.527,0.315,0.931,153.597,4,spotify:track:0UmWAlvkmfqaHdAYPfNlFX,Jazz
246,Old Time Religion,Papa Celestin,Marie Laveau,199551,1994-01-01,"new orleans jazz, jazz trumpet",False,16,0.454,0.62,4,-10.209,1,0.0626,0.923,4.55e-05,0.653,0.882,203.591,4,spotify:track:1plVFdbU55lutOgsvH9Wir,Jazz
247,Thunder & Blazes,The Dukes Of Dixieland,"More Best of the Dukes of Dixieland, Vol. 2",135275,1962-01-28,"dixieland, ragtime, new orleans jazz",False,15,0.593,0.427,10,-9.586,1,0.0435,0.824,0.729,0.311,0.884,122.547,4,spotify:track:79vlFseFpY0B9LALIfv9Nr,Jazz
248,Savoy Blues,Kid Ory's Creole Jazz Band,Kid Ory New Orleans Jazz Man,183600,2007-11-19,dixieland,False,23,0.701,0.446,7,-9.437,0,0.0694,0.901,0.878,0.0624,0.785,126.098,4,spotify:track:39ymSz3zpOv4ucyFbhEheL,Jazz
249,Doctor Jazz,Jelly Roll Morton,Doctor Jazz,208267,1994-01-01,"dixieland, vintage jazz, new orleans blues, ragtime, swing, big band, jazz piano, harlem renaissance, louisiana blues, new orleans jazz, stride",False,33,0.494,0.409,8,-10.499,0,0.0876,0.981,0.653,0.0965,0.917,200.354,4,spotify:track:5LHzQRQpnxXeKMn3pmusSK,Jazz
250,Clarinete Marmelade,Black Bottom Stompers,30 Jahre Black Bottom Stompers,242733,1989-01-01,,False,15,0.639,0.409,5,-12.64,1,0.051,0.931,0.898,0.211,0.962,131.485,4,spotify:track:5DM8ancodZVJhxloNqEqUh,Jazz
251,Bugle Boy March,Paul Barbarin & His New Orleans Jazz Band,Paul Barbarin & His New Orleans Jazz Band,315600,1954-01-01,,False,14,0.414,0.553,10,-11.002,1,0.0452,0.64,0.633,0.103,0.904,188.699,4,spotify:track:3fbvU3HoMviq8NaxeL6lA2,Jazz
252,Second Line,New Orleans Heritage Hall Jazz Band,New Orleans Heritage Hall Jazz Band,362267,1973-01-01,"new orleans jazz, brass band",False,20,0.441,0.447,7,-6.909,0,0.0325,0.584,0.00265,0.0408,0.539,94.304,4,spotify:track:63JfF4YrOCAcIeDTLa1TTa,Jazz
253,Tiger Rag,Original Dixieland Jazz Band,1917-36,166893,1992-01-01,"dixieland, vintage jazz, ragtime, swing, big band, new orleans jazz",False,29,0.708,0.516,5,-10.022,0,0.247,0.942,0.919,0.053,0.884,128.535,4,spotify:track:4lpABAEz6pviy9jbCRyEhU,Jazz
254,Sensation Rag,"Pete Fountain, Tony Almerico's All-Stars",Pete Fountain 1955-1957,241027,2015-03-17,"dixieland, jazz clarinet, new orleans jazz",False,20,0.611,0.593,3,-11.125,1,0.0435,0.577,0.816,0.275,0.959,113.633,4,spotify:track:63XsvMKaZGmcWMwlQUYpBC,Jazz
255,New Orleans Shout,Bourbon Street Jazzband,New Orleans-Mississippi-Dixieland Festival,173320,1998-01-01,,False,0,0.589,0.269,10,-15.744,1,0.143,0.89,0.739,0.0416,0.897,194.84,4,spotify:track:2YenaygbL5I0ARYgRkaFtj,Jazz
256,Frankie & Johnny,Wilbur De Paris,That's A Plenty,227027,1958-01-01,"dixieland, jazz trombone, new orleans jazz",False,21,0.432,0.628,1,-12.959,1,0.0747,0.772,0.474,0.347,0.684,153.148,4,spotify:track:7iYvxt7QPOdaH4TQ0IIVx2,Jazz
257,Wolverine Blues,The Dukes Of Dixieland,The Best Of The Dukes Of Dixieland (Formerly Titled : The Dukes Of Disneyland),389631,1963-01-01,"dixieland, ragtime, new orleans jazz",False,19,0.479,0.558,8,-14.183,0,0.0925,0.776,0.000936,0.916,0.806,126.085,4,spotify:track:37VAo2JMwa5ZC1S8ePWt76,Jazz
258,"I'm Gonna Stomp, Mr. Henry Lee",Eddie Condon,Eddie Condon,217533,1995-01-01,"dixieland, vintage jazz, swing, big band, new orleans jazz, stride",False,0,0.694,0.359,1,-14.215,1,0.184,0.985,0.337,0.206,0.782,99.163,4,spotify:track:7h2QMRQZbt7VtcHh3VLT1X,Jazz
259,Stock Yards Strut,Freddie Keppard,The Complete Set - 1923-1926,153507,1999-01-01,"new orleans jazz, jazz trumpet",False,15,0.767,0.49,3,-11.998,1,0.0582,0.995,0.923,0.271,0.966,108.613,4,spotify:track:5O7xHPPhdMtwEsOpn1cvu7,Jazz
260,We're Gonna Have Smooth Sailing,"Henry ""Red"" Allen","The Incomparable Henry Red Allen: The Golden Years, Vol. 2",170867,2019-03-29,"vintage jazz, swing, big band, jazz trumpet, new orleans jazz, stride",False,17,0.719,0.478,0,-10.211,1,0.13,0.953,0.722,0.0345,0.919,138.359,4,spotify:track:0O29WH3EatP3WEihCKufHa,Jazz
261,Original Dixieland One Step,Kid Ory,Sounds Of New Orleans Vol. 9,335280,1990-01-01,"vintage jazz, swing, big band, new orleans jazz, jazz trombone, stride",False,19,0.68,0.639,0,-10.078,0,0.069,0.392,0.574,0.715,0.817,114.948,4,spotify:track:3XznXMnnySIGCKSs6wktIA,Jazz
262,Nobody's Sweetheart,"Frank Teschemacher feat. McKenzie and Condons Chicagoans, Frank Teschemacher, McKenzie and Condon's Chicagoans","Jazz Chronicles: Frank Teschemacher, Vol. 1",182907,2014-06-01,jazz clarinet,False,13,0.774,0.647,1,-10.028,1,0.049,0.927,0.874,0.111,0.838,111.603,4,spotify:track:67OgTF92JaK5nJfLFqLEEu,Jazz
263,Carry Me Back to Old Virginia,Al Hirt,30 Classics: Dixieland Jazz for Mardi Gras,232490,2012-01-27,"dixieland, adult standards, easy listening, space age pop, jazz trumpet, new orleans jazz, lounge",False,16,0.596,0.628,3,-12.139,1,0.0366,0.372,0.00175,0.57,0.945,106.632,4,spotify:track:2BrcPZPjjLBS9y04floMD5,Jazz
264,Milenberg Joys,Firehouse Five Plus Two,Goes South!,220541,2010-08-31,"new orleans jazz, ragtime",False,18,0.786,0.529,10,-14.129,1,0.0361,0.792,0.941,0.155,0.972,115.305,4,spotify:track:0XVHUN98T5As7UgtEM4bQG,Jazz
265,The Billboard,The Dukes Of Dixieland,On Parade,136715,1967-01-16,"dixieland, ragtime, new orleans jazz",False,16,0.598,0.45,3,-12.17,1,0.0357,0.697,0.269,0.157,0.96,119.404,4,spotify:track:5l1hy48hyxMBOvqOlNLuCu,Jazz
266,Ring On Her Fingers,Dixieland Band,Kings Of Dixieland,139559,2010-01-01,,False,14,0.605,0.463,8,-15.784,1,0.0392,0.681,0.324,0.142,0.969,110.934,4,spotify:track:0bLM6cdigteELpTKlD2rqI,Jazz
267,Down By the Riverside,Preservation Hall Jazz Band,50th Anniversary Collection,174893,2012-09-21,"dixieland, brass band, new orleans jazz",False,0,0.688,0.404,2,-10.655,0,0.0359,0.826,0.589,0.11,0.907,89.237,4,spotify:track:75SK3djaJssHR9TTHTv7wI,Jazz
268,The Band Played On,The Muscrat Ramblers,30 Patriotic American Songs for Armed Forces Day,199314,2012-04-16,,False,11,0.528,0.369,5,-14.696,1,0.0365,0.584,0.000385,0.0726,0.941,170.875,4,spotify:track:5PF3omGkrsdaSOQRTHrPA8,Jazz
